Ticker,Signal,Current_Price,Trend_Assessment,RSI,MACD,MA20,MA50,MA200,ATR,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence,Rules_Passed,Rules_Failed
IFCI.NS,SELL,50.56,downtrend,35.3,-1.35,55.62,,56.4,2.52,,,55.61,37.94,2.5,LOW,77,0,3
FORCEMOT.NS,HOLD,20395.0,weak_trend,36.67,-444.58,22242.0,,18395.02,1442.5,,,18231.25,23280.0,1.33,ELEVATED,40,0,3
SBFC.NS,SELL,84.51,downtrend,25.52,-2.52,92.05,,105.26,3.09,,,90.68,69.08,2.5,LOW,82,1,2
HINDCOPPER.NS,HOLD,449.15,weak_trend,23.16,-26.3,531.36,,374.39,25.31,,,411.18,499.78,1.33,ELEVATED,40,1,2
BSE.NS,HOLD,2714.4,weak_trend,54.22,9.29,2795.12,,2605.03,106.89,,,2554.07,2928.17,1.33,ELEVATED,40,0,3
PREMIERENE.NS,HOLD,866.55,weak_trend,89.11,26.17,775.13,,944.79,32.2,,,818.26,930.94,1.33,ELEVATED,40,0,3
IREDA.NS,HOLD,110.51,weak_trend,40.62,-3.37,117.95,,144.73,4.41,,,103.9,119.32,1.33,LOW,40,1,2
HINDZINC.NS,SELL,487.65,downtrend,19.18,-27.14,571.3,,512.71,21.96,,,531.58,377.83,2.5,ELEVATED,85,1,2
SARDAEN.NS,SELL,485.7,downtrend,34.41,-1.74,528.22,,512.2,23.22,,,532.14,369.61,2.5,ELEVATED,77,0,3
ANANTRAJ.NS,SELL,442.15,downtrend,32.39,-22.97,487.12,,566.41,21.34,,,484.84,335.44,2.5,ELEVATED,78,0,3
PFC.NS,HOLD,398.0,weak_trend,48.33,3.54,408.22,,384.95,18.43,,,370.36,434.86,1.33,NORMAL,40,1,2
SJVN.NS,SELL,66.52,downtrend,42.51,-1.33,70.9,,84.3,2.95,,,72.41,51.79,2.5,LOW,73,1,2
