ticker,current_price,decision,target_price,stop_loss,scores
RELIANCE.NS,1248.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 4.7, 'technical_score': 0, 'confidence': 0}"
HDFCBANK.NS,737.25,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 2.7, 'technical_score': 0, 'confidence': 0}"
BHARTIARTL.NS,1833.199951171875,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 3.1, 'technical_score': 0, 'confidence': 0}"
TCS.NS,2089.60009765625,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 7.7, 'technical_score': 0, 'confidence': 0}"
ICICIBANK.NS,1340.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 3.1, 'technical_score': 0, 'confidence': 0}"
INFY.NS,1020.5,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 6.0, 'technical_score': 0, 'confidence': 0}"
BAJFINANCE.NS,1043.199951171875,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.9, 'technical_score': 0, 'confidence': 0}"
HINDUNILVR.NS,1950.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 3.5, 'technical_score': 0, 'confidence': 0}"
LICI.NS,407.5,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.9, 'technical_score': 0, 'confidence': 0}"
LT.NS,3929.89990234375,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 4.6, 'technical_score': 0, 'confidence': 0}"
ITC.NS,270.1499938964844,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 7.4, 'technical_score': 0, 'confidence': 0}"
MARUTI.NS,12230.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.5, 'technical_score': 0, 'confidence': 0}"
M&M.NS,3035.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.0, 'technical_score': 0, 'confidence': 0}"
HCLTECH.NS,1256.699951171875,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.5, 'technical_score': 0, 'confidence': 0}"
KOTAKBANK.NS,413.25,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 4.7, 'technical_score': 0, 'confidence': 0}"
SUNPHARMA.NS,1865.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 6.7, 'technical_score': 0, 'confidence': 0}"
AXISBANK.NS,1243.199951171875,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 2.7, 'technical_score': 0, 'confidence': 0}"
ULTRACEMCO.NS,11155.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.5, 'technical_score': 0, 'confidence': 0}"
BAJAJFINSV.NS,1846.5,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 5.2, 'technical_score': 0, 'confidence': 0}"
TITAN.NS,4880.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 4.5, 'technical_score': 0, 'confidence': 0}"
HAL.NS,4836.0,InvestmentDecision.AVOID,0,0,"{'fundamental_score': 8.2, 'technical_score': 0, 'confidence': 0}"
