Ticker,Signal,Current_Price,Trend_Assessment,RSI,MACD,MA20,MA50,MA200,ATR,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence,Rules_Passed,Rules_Failed
IFCI.NS,SELL,52.83,downtrend,45.51,-1.45,54.94,,56.26,2.48,,,57.8,40.42,2.5,LOW,72,0,3
FORCEMOT.NS,HOLD,21475.0,weak_trend,48.61,-365.95,21915.5,,18483.81,1286.07,,,19545.89,24047.14,1.33,ELEVATED,40,0,3
SBFC.NS,SELL,84.47,downtrend,22.8,-2.86,90.79,,104.98,3.25,,,90.97,68.23,2.5,LOW,83,1,2
HINDCOPPER.NS,HOLD,480.55,weak_trend,32.97,-26.49,522.22,,376.58,24.67,,,443.54,529.89,1.33,ELEVATED,40,0,3
BSE.NS,HOLD,2890.2,weak_trend,57.45,11.06,2806.11,,2604.3,101.91,,,2737.34,3094.01,1.33,ELEVATED,40,2,1
PREMIERENE.NS,HOLD,916.9,weak_trend,93.48,34.93,787.78,,943.31,34.1,,,865.76,985.09,1.33,ELEVATED,40,0,3
IREDA.NS,SELL,119.2,downtrend,55.37,-2.75,116.96,,144.14,4.65,,,128.5,95.95,2.5,LOW,67,2,1
HINDZINC.NS,HOLD,517.7,weak_trend,31.45,-27.95,562.63,,512.91,21.45,,,485.52,560.61,1.33,ELEVATED,40,1,2
SARDAEN.NS,HOLD,517.95,weak_trend,43.02,-1.84,528.21,,512.98,22.59,,,484.07,563.13,1.33,ELEVATED,40,0,3
ANANTRAJ.NS,SELL,455.75,downtrend,40.06,-21.61,477.79,,565.21,20.69,,,497.13,352.3,2.5,ELEVATED,74,0,3
PFC.NS,HOLD,403.45,weak_trend,47.31,2.12,407.1,,385.0,17.74,,,376.85,438.92,1.33,NORMAL,40,0,3
SJVN.NS,SELL,67.88,downtrend,37.89,-1.46,70.24,,83.96,2.74,,,73.37,54.15,2.5,LOW,76,0,3
HOMEFIRST.NS,SELL,948.0,downtrend,32.45,-54.22,1028.3,,1201.73,37.79,,,1023.57,759.07,2.5,ELEVATED,78,0,3
COALINDIA.NS,HOLD,443.7,weak_trend,47.3,6.89,448.01,,387.87,14.44,,,422.04,472.59,1.33,NORMAL,40,0,3
CHENNPETRO.NS,HOLD,1003.35,weak_trend,51.19,29.81,976.34,,817.15,75.9,,,889.5,1155.15,1.33,ELEVATED,40,2,1
VTL.NS,HOLD,523.65,weak_trend,38.72,8.25,540.36,,453.53,19.23,,,494.81,562.1,1.33,NORMAL,40,0,3
LINDEINDIA.NS,BUY,7356.5,uptrend,60.88,190.34,6930.05,,6361.84,323.5,7209.37,7503.63,6709.5,8974.0,2.5,ELEVATED,75,3,0
VEDL.NS,HOLD,669.65,weak_trend,38.13,-7.1,698.54,,532.14,25.94,,,630.74,721.54,1.33,ELEVATED,40,0,3
ABLBL.NS,HOLD,93.08,weak_trend,33.46,-4.21,98.7,,0.0,4.09,,,86.95,101.25,1.33,LOW,40,0,3
INDUSINDBK.NS,SELL,818.4,downtrend,30.36,-30.99,870.18,,833.63,32.38,,,883.16,656.51,2.5,ELEVATED,79,0,3
MANAPPURAM.NS,HOLD,262.35,weak_trend,46.64,-9.34,265.56,,280.24,10.84,,,246.09,284.03,1.33,LOW,40,0,3
GODFRYPHLP.NS,HOLD,2054.5,weak_trend,51.45,-52.81,2028.65,,2800.82,88.56,,,1921.65,2231.63,1.33,ELEVATED,40,1,2
TATASTEEL.NS,HOLD,196.65,weak_trend,47.08,-2.03,197.33,,174.68,7.04,,,186.08,210.74,1.33,LOW,40,0,3
SAIL.NS,HOLD,151.71,weak_trend,46.03,-1.87,154.32,,137.54,6.78,,,141.54,165.27,1.33,LOW,40,0,3
IEX.NS,SELL,121.68,downtrend,50.08,-1.77,121.44,,144.57,4.06,,,129.8,101.38,2.5,LOW,69,2,1
ASIANPAINT.NS,HOLD,2270.2,weak_trend,48.49,-61.47,2260.32,,2515.07,66.24,,,2170.85,2402.67,1.33,ELEVATED,40,0,3
GMDCLTD.NS,HOLD,578.65,weak_trend,58.7,0.94,553.23,,513.62,25.6,,,540.26,629.84,1.33,ELEVATED,40,2,1
MAHABANK.NS,HOLD,65.51,weak_trend,39.33,-1.0,67.44,,58.66,3.02,,,60.98,71.56,1.33,LOW,40,0,3
MUTHOOTFIN.NS,HOLD,3320.2,weak_trend,50.66,-85.92,3317.19,,3226.05,131.78,,,3122.53,3583.76,1.33,ELEVATED,40,2,1
JSWSTEEL.NS,HOLD,1156.0,weak_trend,39.23,-23.07,1192.64,,1125.9,41.63,,,1093.56,1239.26,1.33,ELEVATED,40,0,3
BALKRISIND.NS,SELL,2207.8,downtrend,42.67,-91.08,2233.41,,2403.26,87.81,,,2383.43,1768.73,2.5,ELEVATED,73,1,2
BLUEJET.NS,HOLD,353.4,weak_trend,36.42,-15.69,372.9,,627.31,20.43,,,322.75,394.26,1.33,ELEVATED,40,0,3
HINDALCO.NS,HOLD,868.65,weak_trend,32.94,-17.65,922.28,,801.12,33.0,,,819.16,934.64,1.33,ELEVATED,40,0,3
MCX.NS,HOLD,2465.1,weak_trend,44.64,7.95,2505.21,,1943.21,109.26,,,2301.21,2683.61,1.33,ELEVATED,40,0,3
EMAMILTD.NS,SELL,410.45,downtrend,18.77,-20.43,435.68,,528.41,14.76,,,439.97,336.65,2.5,NORMAL,85,1,2
COLPAL.NS,SELL,1920.4,downtrend,24.28,-76.52,2060.78,,2210.35,56.31,,,2033.01,1638.86,2.5,ELEVATED,82,1,2
3MINDIA.NS,SELL,31790.0,downtrend,29.37,-992.71,33819.5,,32300.04,1108.21,,,34006.43,26248.93,2.5,ELEVATED,80,0,3
TORNTPOWER.NS,HOLD,1391.9,weak_trend,35.22,-14.52,1468.1,,1337.53,59.36,,,1302.86,1510.61,1.33,ELEVATED,40,0,3
TRENT.NS,SELL,3478.9,downtrend,35.42,-140.71,3648.21,,4668.05,131.43,,,3741.76,2821.76,2.5,ELEVATED,77,1,2
DEVYANI.NS,SELL,102.0,downtrend,27.34,-6.52,113.24,,150.58,5.96,,,113.92,72.2,2.5,LOW,81,1,2
BRIGADE.NS,HOLD,670.85,weak_trend,49.97,-24.92,668.02,,915.08,27.73,,,629.26,726.31,1.33,ELEVATED,40,0,3
RECLTD.NS,SELL,327.7,downtrend,44.93,-6.39,333.42,,359.39,13.39,,,354.49,260.73,2.5,NORMAL,72,0,3
NAVINFLUOR.NS,HOLD,6217.5,weak_trend,41.66,-37.39,6284.68,,5446.75,220.25,,,5887.12,6658.0,1.33,ELEVATED,40,0,3
ATUL.NS,SELL,6221.5,downtrend,40.25,-55.98,6331.8,,6361.0,237.46,,,6696.43,5034.18,2.5,ELEVATED,74,1,2
MRPL.NS,HOLD,186.14,weak_trend,45.99,0.47,192.14,,153.27,16.05,,,162.07,218.23,1.33,NORMAL,40,0,3
NLCINDIA.NS,HOLD,267.45,weak_trend,57.28,1.44,257.08,,246.56,12.93,,,248.06,293.31,1.33,NORMAL,40,2,1
NMDC.NS,HOLD,77.85,weak_trend,48.51,-0.68,79.2,,73.69,2.8,,,73.65,83.46,1.33,LOW,40,0,3
