Ticker,Signal,Current_Price,Trend_Percent,Momentum_Percent,Volatility_Percent,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence
IFCI.NS,BUY,55.96,8.25,5.78,4.32,54.84,57.08,50.95,68.48,2.5,LOW,100
FORCEMOT.NS,HOLD,20540.0,12.53,-0.13,2.82,,,19136.96,22410.71,1.33,LOW,80
SBFC.NS,SELL,101.5,-4.41,-2.45,1.24,,,105.9,90.49,2.5,LOW,100
HINDCOPPER.NS,BUY,574.0,41.91,10.75,3.95,562.52,585.48,510.12,733.7,2.5,LOW,100
BSE.NS,BUY,2835.1,3.58,7.71,1.8,2778.4,2891.8,2689.59,3198.89,2.5,LOW,100
PREMIERENE.NS,SELL,725.8,-20.13,-13.82,2.11,,,787.47,571.62,2.5,LOW,100
IREDA.NS,SELL,137.98,-2.09,-1.37,2.22,,,147.98,112.99,2.5,LOW,80
HINDZINC.NS,BUY,653.65,19.85,6.73,2.52,640.58,666.72,605.92,772.97,2.5,LOW,100
SARDAEN.NS,SELL,486.15,-3.78,-6.61,2.08,,,523.54,392.69,2.5,LOW,100
ANANTRAJ.NS,HOLD,550.8,-3.49,0.64,2.48,,,515.97,597.24,1.33,LOW,80
PFC.NS,BUY,371.4,3.35,4.5,1.74,363.97,378.83,352.95,417.52,2.5,LOW,100
SJVN.NS,BUY,78.74,1.06,5.32,3.48,77.17,80.31,72.13,95.25,2.5,LOW,100
HOMEFIRST.NS,SELL,1081.8,-4.39,-1.85,1.55,,,1137.5,942.55,2.5,LOW,80
COALINDIA.NS,BUY,431.95,10.1,8.26,1.95,423.31,440.59,410.22,486.27,2.5,LOW,100
CHENNPETRO.NS,HOLD,881.7,-4.04,5.44,2.77,,,830.25,950.3,1.33,LOW,100
VTL.NS,SELL,420.05,-4.33,-4.0,1.14,,,444.26,359.51,2.5,LOW,100
LINDEINDIA.NS,BUY,6081.5,2.77,2.12,1.14,5959.87,6203.13,5808.29,6764.54,2.5,LOW,100
VEDL.NS,BUY,676.4,21.27,11.91,1.83,662.87,689.93,641.66,763.24,2.5,LOW,100
ABLBL.NS,SELL,118.61,-6.94,-7.03,2.09,,,126.01,100.11,2.5,LOW,100
