date,buy_signals,hold_signals,sell_signals,capital,unrealized_pnl,realized_pnl,total_pnl,total_value,return_percent,positions_count
2024-11-14,4,8,34,6106236.19,40149.17,7464111.94,7504261.11,6146385.36,750.43,7
2024-11-22,10,16,20,4732629.47,146856.92,7482415.45,7629272.37,4879486.39,762.93,11
2024-11-29,13,26,7,3095043.1,141352.67,7534753.68,7676106.35,3236395.77,767.61,18
2024-12-06,17,23,6,2884026.72,276110.49,7662798.66,7938909.15,3160137.21,793.89,21
2024-12-13,20,14,12,2908177.64,316811.89,7676832.11,7993644.0,3224989.53,799.36,22
2024-12-20,1,13,32,7369540.07,55290.39,7636188.2,7691478.59,7424830.46,769.15,4
2024-12-27,4,14,28,6553447.74,95781.78,7639795.3,7735577.08,6649229.52,773.56,6
2025-01-03,15,24,7,2678298.54,139700.55,7734600.76,7874301.31,2817999.09,787.43,16
2025-01-10,14,12,20,3348113.32,99672.84,7595840.57,7695513.41,3447786.16,769.55,16
2025-01-17,5,20,21,4713761.88,61346.25,7517654.07,7579000.32,4775108.13,757.9,12
2025-01-24,9,26,11,4408453.87,98086.76,7484881.05,7582967.81,4506540.63,758.3,13
2025-01-31,11,23,12,3747847.66,161270.79,7491023.25,7652294.04,3909118.45,765.23,16
2025-02-07,17,24,5,3116186.24,179418.09,7505845.35,7685263.44,3295604.33,768.53,19
2025-02-14,4,17,25,4835732.03,89671.86,7421447.69,7511119.55,4925403.89,751.11,13
2025-02-21,6,9,31,4843441.11,104036.26,7409951.33,7513987.59,4947477.37,751.4,13
2025-02-28,3,8,35,6534451.59,60827.27,7312774.11,7373601.38,6595278.86,737.36,6
2025-03-07,8,15,23,4617312.61,119052.19,7360563.36,7479615.55,4736364.8,747.96,11
2025-03-13,10,23,13,3927097.57,112532.85,7360563.36,7473096.21,4039630.42,747.31,14
2025-03-21,24,17,5,14591.11,269936.26,7589926.03,7859862.29,284527.37,785.99,25
2025-03-28,28,14,4,1260362.79,261316.26,7716762.25,7978078.51,1521679.05,797.81,28
2025-04-04,11,17,18,2672052.73,129140.79,7677459.57,7806600.36,2801193.52,780.66,23
2025-04-11,13,16,17,2395295.1,185500.44,7737426.77,7922927.21,2580795.54,792.29,26
2025-04-17,29,9,8,1883109.19,341392.97,7969501.58,8310894.55,2224502.16,831.09,30
2025-04-25,33,13,0,1646398.69,292813.91,7994221.28,8287035.19,1939212.6,828.7,35
2025-05-02,13,31,2,1848540.19,245901.26,8035675.92,8281577.18,2094441.45,828.16,36
2025-05-09,12,27,7,2858215.1,142682.05,8094033.62,8236715.67,3000897.15,823.67,33
2025-05-16,30,14,2,27065.03,323050.79,8336075.8,8659126.59,350115.82,865.91,36
2025-05-23,14,27,5,775144.25,282430.46,8306855.53,8589285.99,1057574.71,858.93,35
2025-05-30,11,22,13,775144.25,261020.97,8306855.53,8567876.5,1036165.22,856.79,35
2025-06-06,10,28,8,2683091.5,243278.18,8436100.43,8679378.61,2926369.68,867.94,29
2025-06-13,13,25,8,3920854.24,151929.35,8545272.81,8697202.16,4072783.59,869.72,23
2025-06-20,15,20,11,3241987.12,188921.06,8562602.65,8751523.71,3430908.18,875.15,25
2025-06-27,22,22,2,1164782.57,221374.66,8710045.38,8931420.04,1386157.23,893.14,32
2025-07-04,26,17,3,1545162.71,214113.07,8737978.03,8952091.1,1759275.78,895.21,32
2025-07-11,7,27,12,3435475.94,74025.91,8716947.62,8790973.53,3509501.85,879.1,25
2025-07-18,11,24,11,3282411.99,79483.69,8735815.51,8815299.2,3361895.68,881.53,26
2025-07-25,6,19,21,5103939.05,37738.75,8678365.57,8716104.32,5141677.8,871.61,17
2025-08-01,5,12,29,5500395.32,42247.03,8688677.64,8730924.67,5542642.35,873.09,14
2025-08-08,7,20,19,6033984.9,31252.4,8691053.93,8722306.33,6065237.3,872.23,12
2025-08-14,14,23,9,4147376.12,131526.71,8711001.31,8842528.02,4278902.83,884.25,17
2025-08-22,17,28,1,3102697.73,186021.53,8802790.81,8988812.34,3288719.26,898.88,22
2025-08-29,9,24,13,4768428.04,139700.4,8764785.25,8904485.65,4908128.44,890.45,17
2025-09-05,14,11,21,3379922.6,180361.91,8904005.82,9084367.73,3560284.51,908.44,21
2025-09-12,16,26,4,3157071.8,235359.48,8915076.26,9150435.74,3392431.28,915.04,23
2025-09-19,24,21,1,1773758.03,261424.81,8977308.95,9238733.76,2035182.84,923.87,31
2025-09-26,9,11,26,5573742.07,141870.49,8849830.06,8991700.55,5715612.56,899.17,16
2025-10-03,8,18,20,5458854.05,154188.18,8927187.38,9081375.56,5613042.23,908.14,15
2025-10-10,25,20,1,1382103.61,240124.58,8927187.38,9167311.96,1622228.19,916.73,30
2025-10-17,29,14,3,986022.61,287948.56,9046482.97,9334431.53,1273971.17,933.44,36
2025-10-24,28,14,4,1816905.95,246882.7,9090923.25,9337805.95,2063788.65,933.78,35
2025-10-31,19,18,9,2955977.5,200211.51,9236529.0,9436740.51,3156189.01,943.67,31
2025-11-07,12,16,18,4033301.63,142261.98,9221643.58,9363905.56,4175563.61,936.39,26
2025-11-14,15,25,6,3759227.11,137485.65,9354941.64,9492427.29,3896712.76,949.24,24
2025-11-21,20,20,6,3220733.61,170361.11,9366420.45,9536781.56,3391094.72,953.68,27
2025-11-28,17,22,7,3372834.4,191850.21,9418993.91,9610844.12,3564684.61,961.08,27
2025-12-05,20,22,4,2956307.82,232938.68,9478835.28,9711773.96,3189246.5,971.18,30
2025-12-12,14,22,10,3374901.48,217956.22,9463547.71,9681503.93,3592857.7,968.15,28
2025-12-19,17,21,8,3412323.79,216461.91,9467671.68,9684133.59,3628785.7,968.41,28
2025-12-26,14,24,8,3560262.07,219572.06,9486536.41,9706108.47,3779834.13,970.61,28
2026-01-02,20,22,4,1779319.66,242860.06,9583353.0,9826213.06,2022179.72,982.62,33
2026-01-09,16,20,10,4046504.47,152664.0,9548077.77,9700741.77,4199168.47,970.07,23
2026-01-12,17,18,11,3844802.02,197696.32,9548077.77,9745774.09,4042498.34,974.58,24
