Ticker,Signal,Current_Price,Trend_Assessment,RSI,MACD,MA20,MA50,MA200,ATR,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence,Rules_Passed,Rules_Failed
IFCI.NS,SELL,47.88,downtrend,40.12,-1.91,53.96,,56.08,2.69,,,53.27,34.42,2.5,LOW,74,0,3
FORCEMOT.NS,HOLD,19405.0,weak_trend,44.35,-534.21,21370.3,,18561.19,1255.71,,,17521.43,21916.43,1.33,ELEVATED,40,0,3
SBFC.NS,SELL,80.95,downtrend,15.77,-3.29,89.35,,104.66,3.39,,,87.72,64.02,2.5,LOW,87,1,2
HINDCOPPER.NS,HOLD,453.5,weak_trend,33.36,-25.84,511.09,,378.72,27.77,,,411.85,509.04,1.33,ELEVATED,40,1,2
BSE.NS,HOLD,2683.5,weak_trend,45.91,-6.33,2800.59,,2601.62,104.47,,,2526.79,2892.44,1.33,ELEVATED,40,0,3
PREMIERENE.NS,HOLD,891.65,weak_trend,84.55,37.18,804.32,,941.51,34.91,,,839.29,961.46,1.33,ELEVATED,40,0,3
IREDA.NS,HOLD,108.98,weak_trend,43.06,-3.07,115.62,,143.43,4.68,,,101.97,118.33,1.33,LOW,40,1,2
HINDZINC.NS,SELL,502.15,downtrend,32.24,-27.76,551.78,,512.77,21.55,,,545.25,394.4,2.5,ELEVATED,78,0,3
SARDAEN.NS,SELL,510.65,downtrend,41.15,-2.66,526.61,,513.57,21.45,,,553.55,403.4,2.5,ELEVATED,74,0,3
ANANTRAJ.NS,SELL,405.7,downtrend,34.14,-24.63,466.27,,563.62,22.01,,,449.71,295.66,2.5,ELEVATED,77,1,2
PFC.NS,SELL,379.5,downtrend,46.14,-0.91,404.0,,384.74,17.69,,,414.89,291.04,2.5,NORMAL,71,0,3
SJVN.NS,SELL,63.35,downtrend,36.36,-1.89,69.25,,83.59,2.73,,,68.8,49.71,2.5,LOW,76,1,2
HOMEFIRST.NS,SELL,904.8,downtrend,27.76,-55.29,998.79,,1198.18,37.89,,,980.59,715.34,2.5,ELEVATED,81,0,3
COALINDIA.NS,HOLD,450.45,weak_trend,56.36,5.5,449.18,,388.61,14.36,,,428.91,479.17,1.33,NORMAL,40,2,1
CHENNPETRO.NS,HOLD,967.35,weak_trend,53.29,21.09,981.03,,820.21,76.89,,,852.01,1121.14,1.33,ELEVATED,40,0,3
VTL.NS,HOLD,523.7,weak_trend,41.49,5.63,538.18,,453.96,18.82,,,495.47,561.34,1.33,NORMAL,40,1,2
LINDEINDIA.NS,HOLD,6844.0,weak_trend,54.55,148.08,6947.85,,6357.16,335.43,,,6340.86,7514.86,1.33,ELEVATED,40,1,2
VEDL.NS,HOLD,654.8,weak_trend,37.07,-8.03,680.22,,525.63,25.38,,,616.73,705.56,1.33,ELEVATED,40,1,2
ABLBL.NS,HOLD,88.23,weak_trend,35.15,-4.46,97.34,,0.0,4.11,,,82.06,96.45,1.33,LOW,40,0,3
INDUSINDBK.NS,SELL,752.45,downtrend,29.39,-35.28,852.33,,832.95,32.16,,,816.78,591.63,2.5,ELEVATED,80,1,2
MANAPPURAM.NS,HOLD,251.1,weak_trend,46.14,-9.27,261.33,,280.13,10.41,,,235.49,271.91,1.33,LOW,40,0,3
GODFRYPHLP.NS,SELL,1873.5,downtrend,42.23,-61.76,2008.26,,2792.3,97.15,,,2067.8,1387.75,2.5,ELEVATED,73,1,2
