Ticker,Signal,Current_Price,Trend_Assessment,RSI,MACD,MA20,MA50,MA200,ATR,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence,Rules_Passed,Rules_Failed
IFCI.NS,SELL,53.98,downtrend,34.91,-1.06,56.09,,56.49,2.57,,,59.12,41.13,2.5,LOW,77,0,3
FORCEMOT.NS,HOLD,21750.0,weak_trend,38.36,-367.52,22454.25,,18355.4,1434.0,,,19599.0,24618.0,1.33,ELEVATED,40,0,3
SBFC.NS,SELL,87.38,downtrend,34.11,-2.18,92.65,,105.41,3.15,,,93.68,71.62,2.5,LOW,77,0,3
HINDCOPPER.NS,HOLD,489.2,weak_trend,31.24,-23.14,537.34,,373.4,24.67,,,452.19,538.55,1.33,ELEVATED,40,1,2
BSE.NS,BUY,2801.7,uptrend,55.8,21.61,2796.16,,2605.43,107.17,2745.67,2857.73,2587.36,3337.56,2.5,ELEVATED,72,3,0
PREMIERENE.NS,HOLD,863.05,weak_trend,80.89,23.03,770.16,,945.73,32.45,,,814.37,927.95,1.33,ELEVATED,40,0,3
IREDA.NS,HOLD,116.28,weak_trend,39.86,-3.07,118.75,,145.05,4.49,,,109.55,125.26,1.33,LOW,40,1,2
HINDZINC.NS,HOLD,513.65,weak_trend,27.07,-23.88,576.33,,512.56,21.27,,,481.75,556.19,1.33,ELEVATED,40,1,2
SARDAEN.NS,SELL,509.5,downtrend,37.78,1.48,529.58,,511.96,22.85,,,555.2,395.25,2.5,ELEVATED,76,0,3
ANANTRAJ.NS,SELL,468.0,downtrend,33.67,-22.15,492.55,,567.06,21.37,,,510.75,361.13,2.5,ELEVATED,78,1,2
PFC.NS,HOLD,408.51,weak_trend,49.3,4.74,408.61,,384.9,17.84,,,381.75,444.19,1.33,NORMAL,40,1,2
SJVN.NS,SELL,70.18,downtrend,44.1,-1.1,71.35,,84.45,2.92,,,76.01,55.6,2.5,LOW,72,1,2
HOMEFIRST.NS,SELL,935.0,downtrend,22.09,-49.95,1066.06,,1207.02,42.95,,,1020.9,720.25,2.5,ELEVATED,83,0,3
COALINDIA.NS,BUY,467.8,uptrend,67.67,10.54,444.96,,386.71,14.5,458.44,477.16,438.8,540.3,2.5,NORMAL,78,3,0
CHENNPETRO.NS,BUY,1058.0,uptrend,59.34,34.57,959.93,,811.82,76.03,1036.84,1079.16,905.95,1438.13,2.5,ELEVATED,74,3,0
VTL.NS,HOLD,536.9,weak_trend,47.35,12.39,541.32,,452.8,19.73,,,507.31,576.35,1.33,NORMAL,40,0,3
LINDEINDIA.NS,HOLD,7007.0,weak_trend,57.03,182.74,6862.43,,6366.53,271.11,,,6600.34,7549.21,1.33,ELEVATED,40,2,1
VEDL.NS,HOLD,667.3,weak_trend,33.79,-1.31,702.89,,528.57,27.64,,,625.84,722.58,1.33,ELEVATED,40,1,2
ABLBL.NS,HOLD,92.51,weak_trend,37.01,-3.95,100.71,,0.0,4.64,,,85.55,101.79,1.33,LOW,40,0,3
INDUSINDBK.NS,SELL,819.3,downtrend,23.73,-27.05,889.37,,833.87,29.25,,,877.8,673.05,2.5,ELEVATED,83,1,2
MANAPPURAM.NS,HOLD,259.25,weak_trend,33.47,-9.92,272.98,,279.96,10.84,,,242.99,280.93,1.33,LOW,40,0,3
GODFRYPHLP.NS,SELL,1994.0,downtrend,38.64,-45.2,2081.42,,2812.77,67.34,,,2128.67,1657.32,2.5,ELEVATED,75,0,3
TATASTEEL.NS,HOLD,196.38,weak_trend,38.13,-1.97,199.86,,174.13,7.84,,,184.63,212.05,1.33,LOW,40,1,2
SAIL.NS,HOLD,155.01,weak_trend,38.07,-0.96,156.05,,137.31,7.08,,,144.39,169.17,1.33,LOW,40,0,3
IEX.NS,HOLD,120.5,weak_trend,41.34,-1.83,122.44,,145.77,3.87,,,114.69,128.24,1.33,LOW,40,0,3
ASIANPAINT.NS,HOLD,2204.8,weak_trend,31.53,-69.93,2293.9,,2515.4,65.29,,,2106.86,2335.39,1.33,ELEVATED,40,0,3
GMDCLTD.NS,BUY,580.0,uptrend,52.24,-4.11,551.99,,510.69,27.17,568.4,591.6,525.66,715.84,2.5,ELEVATED,71,3,0
MAHABANK.NS,HOLD,65.37,weak_trend,34.55,-0.91,68.37,,58.52,3.24,,,60.51,71.84,1.33,LOW,40,1,2
MUTHOOTFIN.NS,HOLD,3300.0,weak_trend,47.08,-78.42,3358.2,,3213.08,120.6,,,3119.1,3541.2,1.33,ELEVATED,40,1,2
JSWSTEEL.NS,HOLD,1168.0,weak_trend,38.26,-19.55,1209.14,,1123.57,41.51,,,1105.73,1251.03,1.33,ELEVATED,40,1,2
BALKRISIND.NS,SELL,2116.4,downtrend,28.53,-91.87,2294.8,,2408.68,88.12,,,2292.64,1675.79,2.5,ELEVATED,80,0,3
BLUEJET.NS,HOLD,358.0,weak_trend,32.79,-14.62,378.59,,635.73,19.85,,,328.23,397.69,1.33,NORMAL,40,0,3
HINDALCO.NS,HOLD,871.95,weak_trend,39.84,-6.88,932.73,,797.83,37.41,,,815.83,946.77,1.33,ELEVATED,40,1,2
MCX.NS,HOLD,2410.0,weak_trend,47.73,36.14,2504.46,,1928.5,102.33,,,2256.51,2614.66,1.33,ELEVATED,40,1,2
EMAMILTD.NS,SELL,404.0,downtrend,21.91,-20.46,446.7,,530.96,14.73,,,433.46,330.36,2.5,NORMAL,84,0,3
COLPAL.NS,SELL,1904.0,downtrend,16.45,-68.63,2110.34,,2218.6,54.94,,,2013.87,1629.32,2.5,ELEVATED,86,0,3
3MINDIA.NS,HOLD,32355.0,weak_trend,18.48,-772.91,34508.0,,32266.46,1249.29,,,30481.07,34853.57,1.33,ELEVATED,40,1,2
