ticker,entry_date,entry_price,exit_date,exit_price,qty,cost,proceeds,pnl,reason,target,stop_loss
SBILIFE.NS,2023-04-13,1104.37,2023-05-19,1149.89,14,15461.179999999998,16098.460000000001,637.2800000000025,STOP_LOSS,1221.29,1153.7
BRITANNIA.NS,2023-04-28,4359.25,2023-05-19,4384.57,4,17437.0,17538.28,101.27999999999884,STOP_LOSS,4671.28,4384.65
HEROMOTOCO.NS,2023-04-28,2323.31,2023-05-19,2504.49,8,18586.48,20035.92,1449.4399999999987,TARGET,2486.75,2344.78
TITAN.NS,2023-05-05,2662.62,2023-05-19,2676.09,6,15975.72,16056.54,80.82000000000153,STOP_LOSS,2831.88,2683.27
TATASTEEL.NS,2023-05-05,99.04,2023-05-19,97.08,184,18223.36,17862.72,-360.6399999999994,STOP_LOSS,104.27,98.17
GRASIM.NS,2023-03-31,1571.09,2023-05-26,1659.98,17,26708.53,28219.66,1511.130000000001,STOP_LOSS,1781.01,1679.68
ITC.NS,2023-04-28,368.68,2023-05-26,390.56,55,20277.4,21480.8,1203.3999999999978,TARGET,389.33,368.61
WIPRO.NS,2023-04-28,181.08,2023-05-26,192.73,113,20462.04,21778.489999999998,1316.449999999997,TARGET,191.98,179.27
HCLTECH.NS,2023-05-12,985.49,2023-05-26,1040.51,23,22666.27,23931.73,1265.4599999999991,TARGET,1033.67,975.55
LTIM.NS,2023-05-12,4420.87,2023-05-26,4819.99,5,22104.35,24099.949999999997,1995.5999999999985,TARGET,4808.85,4494.22
VBL.NS,2023-05-12,299.83,2023-05-26,338.35,75,22487.25,25376.25,2889.0,TARGET,335.93,300.37
COALINDIA.NS,2023-04-06,179.79,2023-06-02,191.09,110,19776.899999999998,21019.9,1243.0000000000036,STOP_LOSS,206.31,195.02
POLICYBZR.NS,2023-04-06,568.91,2023-06-02,594.05,34,19342.94,20197.699999999997,854.7599999999984,STOP_LOSS,666.87,601.82
RELIANCE.NS,2023-04-13,1057.58,2023-06-02,1120.79,15,15863.699999999999,16811.85,948.1499999999996,STOP_LOSS,1166.92,1121.5
ONGC.NS,2023-04-13,136.26,2023-06-02,136.12,121,16487.46,16470.52,-16.93999999999869,STOP_LOSS,150.9,141.66
M&M.NS,2023-05-12,1224.6,2023-06-02,1307.34,18,22042.8,23532.12,1489.3199999999997,TARGET,1281.45,1215.12
HEROMOTOCO.NS,2023-05-19,2456.85,2023-06-02,2670.33,8,19654.8,21362.64,1707.8400000000001,TARGET,2623.38,2467.26
KOTAKBANK.NS,2023-04-13,1833.52,2023-06-09,1866.26,9,16501.68,16796.34,294.65999999999985,STOP_LOSS,2022.96,1903.31
ULTRACEMCO.NS,2023-05-05,7367.76,2023-06-09,8017.49,2,14735.52,16034.98,1299.4599999999991,TARGET,7951.25,7546.44
TCS.NS,2023-05-12,3030.25,2023-06-09,3005.15,7,21211.75,21036.05,-175.70000000000073,STOP_LOSS,3203.52,3052.36
EICHERMOT.NS,2023-05-12,3434.14,2023-06-09,3458.54,6,20604.84,20751.239999999998,146.39999999999782,STOP_LOSS,3701.3,3476.06
HINDUNILVR.NS,2023-05-12,2446.73,2023-06-09,2495.13,9,22020.57,22456.170000000002,435.6000000000022,STOP_LOSS,2646.92,2514.63
LTIM.NS,2023-05-26,4712.14,2023-06-09,4648.38,5,23560.7,23241.9,-318.7999999999993,STOP_LOSS,5035.69,4658.21
TECHM.NS,2023-05-26,996.09,2023-06-09,969.21,25,24902.25,24230.25,-672.0,STOP_LOSS,1068.42,990.61
VBL.NS,2023-05-26,326.2,2023-06-09,316.37,76,24791.2,24044.12,-747.0800000000017,STOP_LOSS,362.66,320.12
BRITANNIA.NS,2023-06-02,4450.44,2023-06-09,4753.77,5,22252.199999999997,23768.850000000002,1516.650000000005,TARGET,4703.88,4408.2
ICICIBANK.NS,2023-03-31,838.97,2023-06-16,911.63,31,26008.07,28260.53,2252.459999999999,STOP_LOSS,956.33,912.43
SBIN.NS,2023-04-28,537.58,2023-06-16,550.77,38,20428.04,20929.26,501.2199999999975,STOP_LOSS,583.3,553.28
NESTLEIND.NS,2023-04-28,1042.7,2023-06-16,1121.73,19,19811.3,21312.87,1501.5699999999997,TARGET,1119.13,1042.61
TATACONSUM.NS,2023-04-28,732.55,2023-06-16,850.54,27,19778.85,22964.579999999998,3185.7299999999996,TARGET,808.77,770.56
CIPLA.NS,2023-05-05,884.9,2023-06-16,979.11,20,17698.0,19582.2,1884.2000000000007,TARGET,971.77,921.94
ASIANPAINT.NS,2023-05-12,2980.41,2023-06-16,3238.75,7,20862.87,22671.25,1808.380000000001,TARGET,3230.37,3072.41
BAJAJFINSV.NS,2023-05-12,1389.89,2023-06-16,1506.12,16,22238.24,24097.92,1859.6799999999967,TARGET,1504.5,1433.78
WIPRO.NS,2023-05-26,190.13,2023-06-16,182.94,131,24907.03,23965.14,-941.8899999999994,STOP_LOSS,200.0,190.0
SBILIFE.NS,2023-06-02,1175.25,2023-06-16,1276.62,19,22329.75,24255.78,1926.0299999999988,TARGET,1274.0,1193.24
TATASTEEL.NS,2023-06-02,98.72,2023-06-16,105.98,227,22409.44,24057.46,1648.0200000000004,TARGET,103.56,98.48
BAJAJ-AUTO.NS,2023-04-13,3956.68,2023-06-23,4339.25,4,15826.72,17357.0,1530.2800000000007,STOP_LOSS,4581.24,4356.2
BPCL.NS,2023-04-21,147.07,2023-06-23,155.7,142,20883.94,22109.399999999998,1225.4599999999991,STOP_LOSS,169.27,158.56
MARUTI.NS,2023-05-12,8899.56,2023-06-23,9055.87,2,17799.12,18111.74,312.6200000000026,STOP_LOSS,9626.74,9138.28
HEROMOTOCO.NS,2023-06-02,2619.98,2023-06-23,2563.02,8,20959.84,20504.16,-455.6800000000003,STOP_LOSS,2793.08,2589.02
JSWSTEEL.NS,2023-06-09,723.2,2023-06-23,735.61,33,23865.600000000002,24275.13,409.52999999999884,STOP_LOSS,796.12,741.27
ULTRACEMCO.NS,2023-06-09,7898.56,2023-06-23,7945.65,3,23695.68,23836.949999999997,141.2699999999968,STOP_LOSS,8432.26,8016.17
RELIANCE.NS,2023-06-16,1162.31,2023-06-23,1147.97,23,26733.129999999997,26403.31,-329.81999999999607,STOP_LOSS,1205.11,1155.18
GRASIM.NS,2023-06-16,1720.26,2023-06-23,1687.32,16,27524.16,26997.12,-527.0400000000009,STOP_LOSS,1812.13,1704.95
M&M.NS,2023-06-02,1282.22,2023-06-30,1416.69,17,21797.74,24083.73,2285.989999999998,TARGET,1406.98,1329.42
SUNPHARMA.NS,2023-06-02,958.05,2023-06-30,1029.05,23,22035.149999999998,23668.149999999998,1633.0,TARGET,1018.41,947.99
TITAN.NS,2023-06-02,2789.5,2023-06-30,3018.82,8,22316.0,24150.56,1834.5600000000013,TARGET,3011.1,2862.78
LT.NS,2023-06-09,2268.94,2023-06-30,2406.17,10,22689.4,24061.7,1372.2999999999993,TARGET,2387.53,2273.87
DRREDDY.NS,2023-06-16,950.47,2023-06-30,1011.47,29,27563.63,29332.63,1769.0,TARGET,1009.09,956.41
COLPAL.NS,2023-03-31,1390.99,2023-07-07,1676.34,19,26428.81,31850.46,5421.649999999998,TARGET,1656.22,1558.7
HDFCBANK.NS,2023-05-19,787.12,2023-07-07,808.09,25,19678.0,20202.25,524.25,STOP_LOSS,850.87,810.93
ITC.NS,2023-05-26,383.32,2023-07-07,421.66,65,24915.8,27407.9,2492.100000000002,TARGET,419.94,398.85
HCLTECH.NS,2023-05-26,1021.59,2023-07-07,1057.32,24,24518.16,25375.68,857.5200000000004,STOP_LOSS,1118.66,1059.83
BAJAJFINSV.NS,2023-06-16,1486.62,2023-07-07,1613.1,18,26759.159999999996,29035.8,2276.640000000003,TARGET,1578.21,1487.36
TATACONSUM.NS,2023-06-16,833.67,2023-07-07,821.46,33,27511.109999999997,27108.18,-402.92999999999665,STOP_LOSS,884.28,825.23
RELIANCE.NS,2023-06-23,1134.12,2023-07-07,1202.23,19,21548.28,22842.37,1294.0900000000001,TARGET,1185.38,1142.98
EICHERMOT.NS,2023-06-30,3390.82,2023-07-07,3075.63,7,23735.74,21529.41,-2206.3300000000017,STOP_LOSS,3590.51,3357.54
HEROMOTOCO.NS,2023-06-30,2627.25,2023-07-07,2906.24,9,23645.25,26156.159999999996,2510.909999999996,TARGET,2804.84,2597.65
M&M.NS,2023-06-30,1391.51,2023-07-07,1524.43,18,25047.18,27439.74,2392.5600000000013,TARGET,1467.04,1378.92
TITAN.NS,2023-06-30,2973.72,2023-07-07,3114.25,8,23789.76,24914.0,1124.2400000000016,TARGET,3109.0,2951.18
POWERGRID.NS,2023-06-09,161.94,2023-07-14,161.24,150,24291.0,24186.0,-105.0,STOP_LOSS,179.86,165.37
TATASTEEL.NS,2023-06-16,104.18,2023-07-14,112.22,265,27607.7,29738.3,2130.5999999999985,TARGET,110.76,104.68
TECHM.NS,2023-06-23,998.82,2023-07-14,1120.19,21,20975.22,23523.99,2548.7700000000004,TARGET,1097.18,1021.54
TCS.NS,2023-06-30,3075.5,2023-07-14,3315.55,8,24604.0,26524.4,1920.4000000000015,TARGET,3220.03,3081.13
INFY.NS,2023-06-30,1223.91,2023-07-14,1325.36,21,25702.11,27832.559999999998,2130.449999999997,TARGET,1276.03,1215.22
RELIANCE.NS,2023-07-07,1184.71,2023-07-14,1251.12,21,24878.91,26273.519999999997,1394.609999999997,TARGET,1237.26,1175.96
TITAN.NS,2023-07-07,3066.41,2023-07-14,3036.45,8,24531.28,24291.6,-239.6800000000003,STOP_LOSS,3209.94,3042.49
WIPRO.NS,2023-07-07,187.74,2023-07-14,194.33,137,25720.38,26623.210000000003,902.8300000000017,TARGET,194.28,186.65
LTIM.NS,2023-06-16,4737.67,2023-07-21,4781.87,5,23688.35,23909.35,221.0,STOP_LOSS,5245.8,4831.37
LT.NS,2023-06-30,2369.9,2023-07-21,2513.77,10,23699.0,25137.7,1438.7000000000007,TARGET,2478.71,2351.77
ICICIBANK.NS,2023-07-07,910.8,2023-07-21,972.91,28,25502.399999999998,27241.48,1739.0800000000017,TARGET,961.98,918.01
SBIN.NS,2023-07-07,564.73,2023-07-21,593.05,45,25412.850000000002,26687.249999999996,1274.3999999999942,TARGET,587.5,560.93
ITC.NS,2023-07-07,414.95,2023-07-21,441.51,62,25726.899999999998,27373.62,1646.7200000000012,TARGET,439.96,415.03
HINDUNILVR.NS,2023-07-07,2536.4,2023-07-21,2484.78,10,25364.0,24847.800000000003,-516.1999999999971,STOP_LOSS,2650.93,2517.31
ULTRACEMCO.NS,2023-07-07,8071.91,2023-07-21,7984.0,3,24215.73,23952.0,-263.72999999999956,STOP_LOSS,8449.09,8009.05
TCS.NS,2023-07-14,3259.53,2023-07-21,3185.76,4,13038.12,12743.04,-295.0799999999999,STOP_LOSS,3427.6,3231.52
INFY.NS,2023-07-14,1302.21,2023-07-21,1237.66,11,14324.310000000001,13614.26,-710.0500000000011,STOP_LOSS,1371.64,1290.64
GAIL.NS,2023-03-17,96.01,2023-07-28,109.16,520,49925.200000000004,56763.2,6837.999999999993,TARGET,108.1,100.2
BRITANNIA.NS,2023-06-09,4662.65,2023-07-28,4777.74,5,23313.25,23888.699999999997,575.4499999999971,STOP_LOSS,5187.56,4862.3
NTPC.NS,2023-06-09,166.91,2023-07-28,195.11,146,24368.86,28486.06,4117.200000000001,TARGET,189.07,175.42
POLICYBZR.NS,2023-06-09,595.08,2023-07-28,716.05,40,23803.2,28642.0,4838.799999999999,STOP_LOSS,804.31,716.79
ASIANPAINT.NS,2023-06-16,3192.25,2023-07-28,3310.86,8,25538.0,26486.88,948.880000000001,STOP_LOSS,3539.47,3356.41
CIPLA.NS,2023-06-16,963.38,2023-07-28,1155.55,28,26974.64,32355.399999999998,5380.759999999998,TARGET,1063.77,1003.16
NESTLEIND.NS,2023-06-16,1104.56,2023-07-28,1097.92,25,27614.0,27448.0,-166.0,STOP_LOSS,1164.69,1104.0
DRREDDY.NS,2023-06-30,993.88,2023-07-28,1103.03,26,25840.88,28678.78,2837.899999999998,TARGET,1084.57,1014.95
SUNPHARMA.NS,2023-06-30,1014.18,2023-07-28,1118.08,25,25354.5,27952.0,2597.5,TARGET,1108.64,1047.37
BPCL.NS,2023-07-07,165.97,2023-07-28,161.7,155,25725.35,25063.5,-661.8499999999985,STOP_LOSS,176.81,164.16
COLPAL.NS,2023-07-07,1642.08,2023-07-28,1942.95,15,24631.199999999997,29144.25,4513.050000000003,TARGET,1815.51,1685.71
M&M.NS,2023-07-07,1490.93,2023-07-28,1445.52,17,25345.81,24573.84,-771.9700000000012,STOP_LOSS,1596.66,1467.88
ZEEL.NS,2023-07-07,192.34,2023-07-28,238.19,134,25773.56,31917.46,6143.899999999998,TARGET,234.52,199.28
TECHM.NS,2023-07-14,1095.05,2023-07-28,1020.81,13,14235.65,13270.529999999999,-965.1200000000008,STOP_LOSS,1178.15,1073.17
ITC.NS,2023-07-21,433.74,2023-07-28,421.71,47,20385.78,19820.37,-565.4099999999999,STOP_LOSS,457.05,429.86
KOTAKBANK.NS,2023-07-21,1933.08,2023-07-28,1871.1,10,19330.8,18711.0,-619.7999999999993,STOP_LOSS,2026.32,1917.54
SBILIFE.NS,2023-06-16,1252.59,2023-08-04,1263.22,22,27556.98,27790.84,233.86000000000058,STOP_LOSS,1362.97,1279.78
MARUTI.NS,2023-06-30,9361.68,2023-08-04,9281.33,2,18723.36,18562.66,-160.70000000000073,STOP_LOSS,9891.54,9317.64
BAJAJFINSV.NS,2023-07-07,1581.94,2023-08-04,1484.64,16,25311.04,23754.24,-1556.7999999999993,STOP_LOSS,1698.95,1580.08
HEROMOTOCO.NS,2023-07-07,2839.15,2023-08-04,2748.97,9,25552.350000000002,24740.73,-811.6200000000026,STOP_LOSS,3072.4,2878.55
ICICIBANK.NS,2023-07-21,958.08,2023-08-04,947.05,21,20119.68,19888.05,-231.63000000000102,STOP_LOSS,1002.91,949.05
SBIN.NS,2023-07-21,582.7,2023-08-04,552.75,35,20394.5,19346.25,-1048.25,STOP_LOSS,615.16,578.06
POWERGRID.NS,2023-07-28,169.58,2023-08-04,166.14,206,34933.48,34224.84,-708.6400000000067,STOP_LOSS,181.11,167.66
BHARTIARTL.NS,2023-04-28,771.5,2023-08-11,858.55,26,20059.0,22322.3,2263.2999999999993,STOP_LOSS,905.02,859.0
BAJAJ-AUTO.NS,2023-06-30,4465.42,2023-08-11,4449.21,5,22327.1,22246.05,-81.04999999999927,STOP_LOSS,4908.33,4545.98
HDFCBANK.NS,2023-07-07,793.41,2023-08-11,787.85,32,25389.12,25211.2,-177.91999999999825,STOP_LOSS,843.66,794.49
COLPAL.NS,2023-07-28,1900.39,2023-08-11,1860.85,18,34207.020000000004,33495.299999999996,-711.7200000000084,STOP_LOSS,2028.06,1879.12
ZEEL.NS,2023-07-28,227.9,2023-08-11,263.21,153,34868.700000000004,40271.13,5402.429999999993,TARGET,258.77,222.76
POLICYBZR.NS,2023-08-04,747.57,2023-08-11,727.45,37,27660.09,26915.65,-744.4399999999987,STOP_LOSS,847.86,730.86
JSWSTEEL.NS,2023-06-30,757.36,2023-08-18,778.88,34,25750.24,26481.92,731.6799999999967,STOP_LOSS,838.19,785.98
VBL.NS,2023-07-07,316.76,2023-08-18,358.07,81,25657.559999999998,29003.67,3346.1100000000006,TARGET,351.94,327.06
TATASTEEL.NS,2023-07-14,110.29,2023-08-18,110.93,133,14668.570000000002,14753.69,85.11999999999898,STOP_LOSS,119.85,112.28
GAIL.NS,2023-07-28,106.9,2023-08-18,104.61,327,34956.3,34207.47,-748.8300000000017,STOP_LOSS,113.69,105.77
RELIANCE.NS,2023-07-14,1229.1,2023-08-25,1225.11,12,14749.199999999999,14701.32,-47.8799999999992,STOP_LOSS,1308.64,1231.47
TATACONSUM.NS,2023-07-21,824.87,2023-08-25,820.77,25,20621.75,20519.25,-102.5,STOP_LOSS,872.61,821.76
ULTRACEMCO.NS,2023-07-28,8053.51,2023-08-25,7973.33,4,32214.04,31893.32,-320.72000000000116,STOP_LOSS,8510.28,7977.38
DIVISLAB.NS,2023-05-26,3334.12,2023-09-01,3551.23,7,23338.84,24858.61,1519.7700000000004,STOP_LOSS,3834.79,3556.9
DRREDDY.NS,2023-07-28,1081.18,2023-09-01,1102.15,32,34597.76,35268.8,671.0400000000009,STOP_LOSS,1200.47,1130.72
NTPC.NS,2023-07-28,191.0,2023-09-01,217.35,183,34953.0,39775.049999999996,4822.049999999996,TARGET,213.11,194.55
LTIM.NS,2023-08-11,4875.86,2023-09-01,5151.58,6,29255.159999999996,30909.48,1654.3200000000033,TARGET,5133.11,4794.51
WIPRO.NS,2023-07-14,191.76,2023-09-08,206.3,76,14573.759999999998,15678.800000000001,1105.0400000000027,TARGET,204.43,193.48
LT.NS,2023-07-21,2474.82,2023-09-08,2852.37,8,19798.56,22818.96,3020.399999999998,TARGET,2744.97,2589.71
COALINDIA.NS,2023-08-04,189.54,2023-09-08,237.55,147,27862.379999999997,34919.85,7057.470000000001,TARGET,204.61,195.65
HCLTECH.NS,2023-08-04,1033.78,2023-09-08,1162.67,27,27912.059999999998,31392.090000000004,3480.030000000006,TARGET,1122.81,1050.12
TITAN.NS,2023-08-18,2977.96,2023-09-08,3179.1,9,26801.64,28611.899999999998,1810.2599999999984,TARGET,3177.74,3036.99
GAIL.NS,2023-09-01,110.15,2023-09-08,118.96,300,33045.0,35688.0,2643.0,TARGET,117.91,108.86
NTPC.NS,2023-09-01,213.34,2023-09-08,226.34,155,33067.7,35082.7,2015.0,TARGET,225.35,211.34
TCS.NS,2023-07-21,3123.24,2023-09-15,3403.29,6,18739.44,20419.739999999998,1680.2999999999993,TARGET,3361.71,3178.35
GRASIM.NS,2023-07-21,1743.72,2023-09-15,1950.42,11,19180.920000000002,21454.620000000003,2273.7000000000007,TARGET,1887.85,1784.37
INFY.NS,2023-08-04,1249.83,2023-09-15,1404.96,22,27496.26,30909.120000000003,3412.860000000004,TARGET,1397.2,1342.47
BHARTIARTL.NS,2023-09-08,861.1,2023-09-15,923.24,35,30138.5,32313.4,2174.9000000000015,TARGET,898.72,854.83
HCLTECH.NS,2023-09-08,1143.53,2023-09-15,1201.86,26,29731.78,31248.359999999997,1516.579999999998,TARGET,1200.94,1133.96
ULTRACEMCO.NS,2023-09-08,8195.07,2023-09-15,8622.24,3,24585.21,25866.72,1281.510000000002,TARGET,8594.04,8128.57
CIPLA.NS,2023-07-28,1126.7,2023-09-22,1163.5,31,34927.700000000004,36068.5,1140.7999999999956,STOP_LOSS,1306.88,1166.36
SBILIFE.NS,2023-08-11,1275.73,2023-09-22,1313.98,23,29341.79,30221.54,879.75,STOP_LOSS,1414.71,1332.24
ICICIBANK.NS,2023-08-25,941.92,2023-09-22,934.97,31,29199.52,28984.07,-215.45000000000073,STOP_LOSS,1003.47,956.17
POLICYBZR.NS,2023-08-25,722.12,2023-09-22,750.2,40,28884.8,30008.0,1123.2000000000007,STOP_LOSS,845.1,764.86
JSWSTEEL.NS,2023-09-01,783.28,2023-09-22,765.97,42,32897.76,32170.74,-727.0200000000004,STOP_LOSS,837.38,784.63
DIVISLAB.NS,2023-09-08,3599.53,2023-09-22,3665.76,8,28796.24,29326.08,529.8400000000001,STOP_LOSS,3907.06,3676.01
GAIL.NS,2023-09-08,116.12,2023-09-22,113.02,262,30423.440000000002,29611.239999999998,-812.2000000000044,STOP_LOSS,124.66,114.69
WIPRO.NS,2023-09-08,202.96,2023-09-22,200.79,149,30241.04,29917.71,-323.33000000000175,STOP_LOSS,219.45,205.73
BHARTIARTL.NS,2023-09-15,907.75,2023-09-22,898.83,24,21786.0,21571.920000000002,-214.0799999999981,STOP_LOSS,954.24,900.0
DRREDDY.NS,2023-09-15,1132.41,2023-09-22,1090.0,19,21515.79,20710.0,-805.7900000000009,STOP_LOSS,1184.46,1123.73
HDFCBANK.NS,2023-09-15,798.58,2023-09-22,744.46,28,22360.24,20844.88,-1515.3600000000006,STOP_LOSS,829.09,793.49
ULTRACEMCO.NS,2023-09-15,8485.35,2023-09-22,8087.87,2,16970.7,16175.74,-794.960000000001,STOP_LOSS,8896.03,8416.9
TECHM.NS,2023-08-04,1069.06,2023-09-29,1144.08,26,27795.559999999998,29746.079999999998,1950.5200000000004,STOP_LOSS,1269.56,1185.13
LTIM.NS,2023-09-01,5060.35,2023-09-29,5060.76,6,30362.100000000002,30364.56,2.459999999999127,STOP_LOSS,5560.33,5235.06
LT.NS,2023-09-08,2802.24,2023-09-29,2972.25,10,28022.399999999998,29722.5,1700.1000000000022,TARGET,2958.23,2784.93
TITAN.NS,2023-09-08,3138.64,2023-09-29,3129.11,9,28247.76,28161.99,-85.7699999999968,STOP_LOSS,3354.86,3178.4
HCLTECH.NS,2023-09-15,1181.55,2023-09-29,1137.56,19,22449.45,21613.64,-835.8100000000013,STOP_LOSS,1242.49,1171.4
INFY.NS,2023-09-15,1388.12,2023-09-29,1334.19,16,22209.92,21347.04,-862.8799999999974,STOP_LOSS,1438.64,1379.7
ONGC.NS,2023-07-07,141.32,2023-10-06,160.1,182,25720.239999999998,29138.2,3417.9600000000028,STOP_LOSS,175.5,164.62
SUNPHARMA.NS,2023-07-28,1099.03,2023-10-06,1107.03,31,34069.93,34317.93,248.0,STOP_LOSS,1163.31,1112.32
TATASTEEL.NS,2023-09-01,119.53,2023-10-06,120.6,277,33109.81,33406.2,296.3899999999994,STOP_LOSS,131.46,121.33
NTPC.NS,2023-09-08,221.24,2023-10-06,221.92,137,30309.88,30403.039999999997,93.15999999999622,STOP_LOSS,242.05,223.3
GRASIM.NS,2023-09-15,1910.1,2023-10-06,1881.66,11,21011.1,20698.260000000002,-312.8399999999965,STOP_LOSS,2031.06,1889.94
SBIN.NS,2023-09-15,568.56,2023-10-13,555.49,39,22173.839999999997,21664.11,-509.7299999999959,STOP_LOSS,596.68,561.72
ADANIPORTS.NS,2023-04-13,628.74,2023-10-20,786.43,26,16347.24,20447.18,4099.9400000000005,STOP_LOSS,883.77,803.6
TCS.NS,2023-09-15,3357.57,2023-10-20,3313.72,6,20145.420000000002,19882.32,-263.1000000000022,STOP_LOSS,3513.4,3336.88
BAJAJ-AUTO.NS,2023-09-15,4878.14,2023-10-20,5310.46,4,19512.56,21241.84,1729.2799999999988,TARGET,5133.76,4835.54
POLICYBZR.NS,2023-10-06,739.1,2023-10-20,724.35,51,37694.1,36941.85,-752.25,STOP_LOSS,807.49,727.71
HINDUNILVR.NS,2023-10-13,2419.39,2023-10-20,2380.92,12,29032.68,28571.04,-461.6399999999994,STOP_LOSS,2516.67,2403.18
