Ticker,Signal,Current_Price,Trend_Percent,Momentum_Percent,Volatility_Percent,Buy_Range_Low,Buy_Range_High,Stop_Loss,Target,RR_Ratio,Risk_Context,Confidence
IFCI.NS,BUY,62.75,20.97,18.24,4.93,61.49,64.0,57.14,76.77,2.5,LOW,100
FORCEMOT.NS,HOLD,20375.0,11.33,-2.33,2.83,,,18954.82,22268.57,1.33,LOW,100
SBFC.NS,HOLD,105.91,-0.04,2.97,1.53,,,102.28,110.75,1.33,LOW,80
HINDCOPPER.NS,BUY,564.85,38.0,8.07,3.95,553.55,576.15,505.14,714.12,2.5,LOW,100
BSE.NS,BUY,2830.0,3.11,7.69,1.76,2773.4,2886.6,2681.39,3201.54,2.5,LOW,100
PREMIERENE.NS,SELL,751.8,-16.82,-11.26,2.3,,,814.47,595.12,2.5,LOW,100
IREDA.NS,SELL,137.1,-2.56,-1.62,2.22,,,146.64,113.26,2.5,LOW,80
HINDZINC.NS,BUY,640.3,16.66,4.63,2.56,627.49,653.11,593.14,758.21,2.5,LOW,100
SARDAEN.NS,SELL,491.4,-2.6,-3.6,2.08,,,528.0,399.9,2.5,LOW,100
ANANTRAJ.NS,HOLD,553.9,-2.71,0.25,2.45,,,518.91,600.55,1.33,LOW,80
PFC.NS,BUY,376.65,4.84,3.72,1.74,369.12,384.18,358.0,423.27,2.5,LOW,100
SJVN.NS,HOLD,78.1,0.44,4.5,3.45,,,73.24,84.58,1.33,LOW,80
HOMEFIRST.NS,SELL,1084.3,-3.98,-1.5,1.52,,,1138.57,948.62,2.5,LOW,80
COALINDIA.NS,BUY,430.35,9.37,7.47,1.97,421.74,438.96,409.11,483.44,2.5,LOW,100
CHENNPETRO.NS,HOLD,866.75,-5.43,2.39,2.62,,,813.31,938.0,1.33,LOW,100
VTL.NS,SELL,416.35,-5.12,-4.39,1.16,,,440.45,356.1,2.5,LOW,100
LINDEINDIA.NS,BUY,6085.5,2.8,3.0,1.12,5963.79,6207.21,5825.71,6734.96,2.5,LOW,100
VEDL.NS,BUY,681.8,21.47,13.13,1.81,668.16,695.44,645.54,772.46,2.5,LOW,100
ABLBL.NS,SELL,116.03,-8.66,-8.23,2.09,,,123.92,96.29,2.5,LOW,100
INDUSINDBK.NS,BUY,957.2,11.48,7.53,1.54,938.06,976.34,907.48,1081.5,2.5,LOW,100
MANAPPURAM.NS,HOLD,315.8,8.66,0.54,2.99,,,298.12,339.37,1.33,LOW,80
GODFRYPHLP.NS,SELL,2250.9,-16.97,-1.73,4.43,,,2493.61,1644.11,2.5,LOW,80
TATASTEEL.NS,BUY,189.6,9.18,4.24,1.43,185.81,193.39,180.58,212.16,2.5,LOW,100
SAIL.NS,BUY,151.14,9.52,1.81,2.23,148.12,154.16,140.47,177.81,2.5,LOW,80
IEX.NS,HOLD,140.21,-0.34,5.11,3.48,,,130.42,153.27,1.33,LOW,80
ASIANPAINT.NS,HOLD,2790.7,-1.16,1.41,1.23,,,2709.7,2898.7,1.33,LOW,80
GMDCLTD.NS,HOLD,560.95,2.24,-6.43,2.83,,,520.61,614.74,1.33,LOW,100
MAHABANK.NS,BUY,66.39,11.77,4.34,1.56,65.06,67.72,62.39,76.4,2.5,LOW,100
MUTHOOTFIN.NS,BUY,3950.3,5.43,2.9,1.19,3871.29,4029.31,3768.5,4404.8,2.5,LOW,100
JSWSTEEL.NS,BUY,1193.8,4.43,1.9,1.45,1169.92,1217.68,1140.96,1325.91,2.5,LOW,80
BALKRISIND.NS,BUY,2419.4,3.09,4.45,1.0,2371.01,2467.79,2328.44,2646.79,2.5,LOW,100
BLUEJET.NS,SELL,484.2,-11.43,-8.47,1.76,,,513.06,412.06,2.5,LOW,100
HINDALCO.NS,BUY,941.95,11.26,5.25,1.56,923.11,960.79,895.65,1057.7,2.5,LOW,100
MCX.NS,BUY,2465.0,18.27,12.16,2.18,2415.7,2514.3,2310.77,2850.57,2.5,LOW,100
EMAMILTD.NS,SELL,506.0,-2.97,-3.61,1.25,,,532.54,439.66,2.5,LOW,100
COLPAL.NS,HOLD,2101.5,-1.36,0.37,0.8,,,2052.83,2166.4,1.33,LOW,80
3MINDIA.NS,SELL,34835.0,-1.13,-3.24,1.6,,,37025.71,29358.21,2.5,LOW,100
TORNTPOWER.NS,BUY,1368.0,4.5,3.09,1.96,1340.64,1395.36,1292.34,1557.14,2.5,LOW,100
TRENT.NS,SELL,3943.5,-6.24,-8.24,2.56,,,4189.51,3328.46,2.5,LOW,100
DEVYANI.NS,SELL,132.86,-4.31,-9.88,2.59,,,144.49,103.8,2.5,LOW,100
BRIGADE.NS,SELL,840.0,-5.94,-6.32,1.15,,,884.01,729.98,2.5,LOW,100
RECLTD.NS,BUY,373.8,4.56,1.66,1.71,366.32,381.28,353.24,425.19,2.5,LOW,80
NAVINFLUOR.NS,BUY,6046.5,2.44,1.92,2.14,5925.57,6167.43,5655.36,7024.36,2.5,LOW,80
ATUL.NS,HOLD,5984.0,0.34,-3.0,1.45,,,5767.73,6272.36,1.33,LOW,80
MRPL.NS,HOLD,152.33,-2.57,-0.75,3.21,,,140.93,167.53,1.33,LOW,80
NLCINDIA.NS,HOLD,257.65,2.93,0.59,2.36,,,241.45,279.25,1.33,LOW,80
NMDC.NS,HOLD,83.22,6.41,-0.53,2.09,,,79.44,88.26,1.33,LOW,80
JWL.NS,HOLD,322.95,7.82,-4.2,5.86,,,297.92,356.33,1.33,LOW,100
JYOTICNC.NS,SELL,923.0,-4.51,-7.04,1.43,,,979.96,780.59,2.5,LOW,100
WAAREEENER.NS,SELL,2562.6,-14.84,-13.29,2.22,,,2757.87,2074.42,2.5,LOW,100
JSWCEMENT.NS,BUY,121.92,1.96,1.41,1.44,119.48,124.36,116.2,136.21,2.5,LOW,80
LEMONTREE.NS,SELL,145.91,-7.33,-7.0,1.45,,,156.08,120.5,2.5,LOW,100
PIIND.NS,HOLD,3267.3,-2.77,1.5,0.97,,,3175.13,3390.2,1.33,LOW,80
AIIL.NS,HOLD,629.4,11.0,0.35,3.37,,,591.23,680.3,1.33,LOW,80
MEDANTA.NS,SELL,1150.7,-3.44,-3.46,1.78,,,1214.16,992.06,2.5,LOW,100
M&MFIN.NS,HOLD,358.85,0.44,-11.21,2.59,,,337.56,387.24,1.33,LOW,80
ANGELONE.NS,BUY,2726.0,5.59,15.37,2.69,2671.48,2780.52,2542.41,3184.96,2.5,LOW,100
GAIL.NS,SELL,164.87,-5.11,-4.02,1.18,,,170.93,149.73,2.5,LOW,100
GLAND.NS,HOLD,1724.4,-0.89,0.54,1.27,,,1657.26,1813.91,1.33,LOW,60
MRF.NS,SELL,142860.0,-6.44,-5.72,0.94,,,148382.14,129054.64,2.5,LOW,100
ULTRACEMCO.NS,BUY,12351.0,5.01,3.78,0.82,12103.98,12598.02,11903.86,13468.86,2.5,LOW,100
HINDUNILVR.NS,HOLD,2356.7,-0.47,1.45,0.9,,,2296.67,2436.74,1.33,LOW,60
ALKEM.NS,BUY,5835.0,3.07,6.8,1.06,5718.3,5951.7,5595.14,6434.64,2.5,LOW,100
DCMSHRIRAM.NS,SELL,1170.6,-4.43,-7.77,1.16,,,1233.86,1012.46,2.5,LOW,100
IRFC.NS,HOLD,122.4,2.3,-2.69,3.07,,,116.73,129.97,1.33,LOW,100
TATAPOWER.NS,SELL,368.1,-3.77,-3.6,1.27,,,382.24,332.74,2.5,LOW,100
SBIN.NS,BUY,1041.1,6.48,5.72,0.8,1020.28,1061.92,1009.98,1118.9,2.5,LOW,100
PTCIL.NS,SELL,17780.0,-0.84,-3.12,1.95,,,18835.86,15140.36,2.5,LOW,80
BPCL.NS,SELL,363.1,-0.61,-4.82,1.56,,,383.1,313.1,2.5,LOW,80
HAL.NS,HOLD,4419.8,-1.43,0.5,1.04,,,4283.41,4601.66,1.33,LOW,80
SCHAEFFLER.NS,SELL,3790.0,-2.95,-2.09,1.15,,,3977.44,3321.39,2.5,LOW,100
NETWEB.NS,BUY,3296.1,1.2,7.16,2.68,3230.18,3362.02,3000.41,4035.31,2.5,LOW,100
UNIONBANK.NS,BUY,175.42,12.98,14.22,2.27,171.91,178.93,164.96,201.58,2.5,LOW,100
OIL.NS,BUY,446.2,6.58,4.36,1.94,437.28,455.12,419.27,513.52,2.5,LOW,100
KAYNES.NS,SELL,3656.3,-22.99,-7.28,1.84,,,3955.27,2908.87,2.5,LOW,100
MANYAVAR.NS,SELL,531.9,-10.22,-7.61,1.13,,,554.64,475.04,2.5,LOW,100
GRSE.NS,SELL,2415.4,-5.29,-1.09,1.89,,,2581.9,1999.15,2.5,LOW,80
JINDALSTEL.NS,HOLD,1052.9,1.73,-1.45,1.95,,,1009.57,1110.67,1.33,LOW,80
HUDCO.NS,SELL,216.44,-3.32,-4.89,1.68,,,229.1,184.8,2.5,LOW,100
HYUNDAI.NS,HOLD,2332.2,0.21,0.93,1.26,,,2263.51,2423.79,1.33,LOW,60
TATACONSUM.NS,BUY,1193.2,1.82,1.38,1.23,1169.34,1217.06,1143.6,1317.2,2.5,LOW,80
GESHIP.NS,HOLD,1112.3,0.64,-0.21,1.37,,,1068.82,1170.27,1.33,LOW,60
NSLNISP.NS,HOLD,42.06,-0.26,-4.6,2.45,,,39.31,45.73,1.33,LOW,80
LODHA.NS,HOLD,1079.5,-3.57,0.62,1.44,,,1037.04,1136.11,1.33,LOW,80
PIDILITIND.NS,BUY,1486.2,0.87,1.15,0.9,1456.48,1515.92,1437.91,1606.91,2.5,LOW,60
MMTC.NS,BUY,68.76,11.31,4.64,4.88,67.38,70.14,60.9,88.4,2.5,LOW,100
JSWENERGY.NS,HOLD,496.6,1.12,-1.08,1.61,,,476.86,522.92,1.33,LOW,80
ENGINERSIN.NS,SELL,191.53,-3.1,-5.51,1.58,,,202.12,165.05,2.5,LOW,100
ICICIBANK.NS,BUY,1408.8,2.43,5.29,1.14,1380.62,1436.98,1362.86,1523.66,2.5,LOW,100
SYNGENE.NS,SELL,631.45,-1.89,-2.88,1.17,,,660.29,559.34,2.5,LOW,100
TCS.NS,HOLD,3209.8,0.47,-0.55,1.16,,,3121.64,3327.34,1.33,LOW,60
SAGILITY.NS,BUY,53.24,4.65,2.35,1.41,52.18,54.3,50.44,60.24,2.5,LOW,100
IKS.NS,BUY,1701.7,2.48,1.16,1.65,1667.67,1735.73,1611.54,1927.09,2.5,LOW,80
ADANIENT.NS,SELL,2180.9,-4.24,-3.5,1.17,,,2266.67,1966.47,2.5,LOW,100
NESTLEIND.NS,BUY,1317.9,3.93,1.77,0.9,1291.54,1344.26,1273.6,1428.65,2.5,LOW,80
EXIDEIND.NS,SELL,346.85,-5.84,-4.51,1.02,,,360.37,313.05,2.5,LOW,100
SCI.NS,SELL,215.17,-6.78,-6.23,2.09,,,230.23,177.51,2.5,LOW,100
CONCORDBIO.NS,HOLD,1329.0,-4.22,-0.55,1.19,,,1268.84,1409.21,1.33,LOW,80
SBILIFE.NS,BUY,2085.0,3.01,2.19,0.83,2043.3,2126.7,2017.26,2254.36,2.5,LOW,100
AUBANK.NS,HOLD,1006.45,4.87,0.7,1.29,,,973.09,1050.94,1.33,LOW,80
CEATLTD.NS,HOLD,3801.0,-1.67,0.7,2.07,,,3633.18,4024.76,1.33,LOW,80
GRASIM.NS,HOLD,2806.5,0.82,-1.59,0.72,,,2735.16,2901.61,1.33,LOW,60
GODREJCP.NS,HOLD,1238.1,5.5,-0.43,0.75,,,1202.61,1285.41,1.33,LOW,80
MAZDOCK.NS,HOLD,2452.8,-4.8,-0.96,1.73,,,2346.56,2594.46,1.33,LOW,80
MGL.NS,SELL,1062.8,-7.81,-5.79,1.57,,,1119.9,920.05,2.5,LOW,100
ATHERENERG.NS,SELL,626.95,-7.77,-15.1,3.1,,,691.29,466.11,2.5,LOW,100
ABBOTINDIA.NS,SELL,27780.0,-3.53,-2.47,0.95,,,28853.57,25096.07,2.5,LOW,100
BDL.NS,BUY,1517.1,2.17,2.4,1.45,1486.76,1547.44,1431.74,1730.49,2.5,LOW,100
GICRE.NS,SELL,361.0,-4.62,-4.46,1.28,,,378.2,318.0,2.5,LOW,100
AIAENG.NS,HOLD,3900.0,2.29,-3.23,1.6,,,3680.16,4193.11,1.33,LOW,100
ICICIGI.NS,SELL,1873.2,-4.91,-4.28,1.09,,,1962.2,1650.7,2.5,LOW,100
DALBHARAT.NS,BUY,2161.8,5.24,1.2,1.6,2118.56,2205.04,2066.01,2401.26,2.5,LOW,80
COFORGE.NS,HOLD,1724.0,-3.89,4.12,2.03,,,1659.3,1810.27,1.33,LOW,100
VBL.NS,BUY,502.1,5.32,2.1,1.4,492.06,512.14,479.15,559.48,2.5,LOW,100
NATIONALUM.NS,BUY,364.7,26.75,15.92,2.9,357.41,371.99,336.79,434.47,2.5,LOW,100
ADANIPOWER.NS,SELL,142.96,-1.92,-3.9,1.48,,,150.28,124.67,2.5,LOW,100
CENTRALBK.NS,BUY,39.27,4.42,4.44,1.36,38.48,40.06,37.39,43.97,2.5,LOW,100
APLAPOLLO.NS,HOLD,1950.5,7.72,-0.99,1.37,,,1882.94,2040.59,1.33,LOW,80
