Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-11 00:00:00+05:30,730.1173461640975,743.9891133489758,720.4995650048357,723.4126586914062,3424538,0.0,0.0
2016-01-12 00:00:00+05:30,725.0309576746005,734.2788015224908,725.0309576746005,728.8688354492188,1787888,0.0,0.0
2016-01-13 00:00:00+05:30,735.2035950826779,744.1277870850104,722.7190057322173,736.6832275390625,3447651,0.0,0.0
2016-01-14 00:00:00+05:30,730.3947305536441,736.4983416501431,726.603136973432,732.29052734375,3233849,0.0,0.0
2016-01-15 00:00:00+05:30,737.7468042422342,738.9027848192355,721.5168482300087,727.8978271484375,2370237,0.0,0.0
2016-01-18 00:00:00+05:30,727.8054650704659,737.5157031686106,716.7080501011576,725.90966796875,4202772,0.0,0.0
2016-01-19 00:00:00+05:30,726.8805211674897,736.8681811618353,722.4877953716302,734.1863403320312,2169752,0.0,0.0
2016-01-20 00:00:00+05:30,726.4181838567474,744.4514805915744,717.2627952443977,732.984130859375,4222563,0.0,0.0
2016-01-21 00:00:00+05:30,739.8276347979718,742.9719248236108,706.535391232063,714.9971923828125,3264178,0.0,0.0
2016-01-22 00:00:00+05:30,720.4070920344715,734.2788588900775,715.1358093404684,729.8399047851562,1970106,0.0,0.0
2016-01-25 00:00:00+05:30,735.2035572551729,753.6067883730138,734.6949371522326,746.5321655273438,2905098,0.0,0.0
2016-01-27 00:00:00+05:30,755.548901709133,761.328804567985,748.4280500981546,759.3867797851562,3609838,0.0,0.0
2016-01-28 00:00:00+05:30,755.5489201720326,773.8596415874512,755.5489201720326,771.4089965820312,4368190,0.0,0.0
2016-01-29 00:00:00+05:30,779.593165223239,811.9606157366593,775.9864838740018,807.2904663085938,4709689,0.0,0.0
2016-02-01 00:00:00+05:30,814.5500592097785,821.4859419626621,797.0716685391268,806.6893920898438,3252050,0.0,0.0
2016-02-02 00:00:00+05:30,813.6714948483544,816.9082401015128,768.5882573936493,772.3336791992188,2676955,0.0,0.0
2016-02-03 00:00:00+05:30,773.8595956035018,790.6906834285132,766.9237124155323,772.1025390625,2630864,0.0,0.0
2016-02-04 00:00:00+05:30,776.8188294485142,784.032135861665,756.6123146173873,772.749755859375,2287218,0.0,0.0
2016-02-05 00:00:00+05:30,775.8942684318453,795.3147447573145,773.6285349049995,793.0490112304688,2250196,0.0,0.0
2016-02-08 00:00:00+05:30,790.6906365287712,799.7535120679486,767.5710272735439,772.7960815429688,1198192,0.0,0.0
2016-02-09 00:00:00+05:30,767.5709015129615,796.146756448232,765.8137889197102,789.8119506835938,2340243,0.0,0.0
2016-02-10 00:00:00+05:30,787.0377185264118,800.6320599113819,775.1542620745722,791.3842163085938,3530848,0.0,0.0
2016-02-11 00:00:00+05:30,786.991577383888,794.2973972134935,764.7967502896303,767.9410400390625,2067334,0.0,0.0
2016-02-12 00:00:00+05:30,781.4428071000884,818.156758556858,742.0932427178257,783.6160278320312,5260215,0.0,0.0
2016-02-15 00:00:00+05:30,790.6907241998504,801.7881378728308,781.5353353418957,786.2517700195312,3592947,0.0,0.0
2016-02-16 00:00:00+05:30,786.6216343299074,792.6790176616798,758.5082207829438,765.5365600585938,1957372,0.0,0.0
2016-02-17 00:00:00+05:30,769.3743955188081,794.7134542994667,765.7214858373545,791.4304809570312,1975343,0.0,0.0
2016-02-18 00:00:00+05:30,804.2849883736051,810.5735108827972,793.5574556749982,804.9785766601562,2342525,0.0,0.0
2016-02-19 00:00:00+05:30,804.9323438565748,804.9323438565748,792.5402106341434,799.1986694335938,1561649,0.0,0.0
2016-02-22 00:00:00+05:30,806.3657527634721,819.1739938699112,802.712843167559,816.0759887695312,2302969,0.0,0.0
2016-02-23 00:00:00+05:30,818.1568762902588,830.8726634427048,801.094590604103,805.5797729492188,2470030,0.0,0.0
2016-02-24 00:00:00+05:30,801.1868575382961,804.5623428186678,785.6967204782815,790.2744140625,1716644,0.0,0.0
2016-02-25 00:00:00+05:30,792.9564624997239,813.8103412042086,791.1993494125596,809.5100708007812,3898475,0.0,0.0
2016-02-26 00:00:00+05:30,818.4341098240768,823.0580313485067,803.7300167986482,806.3194580078125,2409042,0.0,0.0
2016-02-29 00:00:00+05:30,814.5500037572704,814.5500037572704,770.992685612177,789.67333984375,3546392,0.0,0.0
2016-03-01 00:00:00+05:30,796.8866365846109,807.3366878068714,787.2688573594564,803.0827026367188,2354037,0.0,0.0
2016-03-02 00:00:00+05:30,810.1110915108217,811.1283317192225,786.0666983837881,787.7775268554688,3184958,0.0,0.0
2016-03-03 00:00:00+05:30,795.2222070167464,808.1229055208933,788.4712350716215,805.3948364257812,2447143,0.0,0.0
2016-03-04 00:00:00+05:30,806.4118959857773,808.7238566967457,788.4710582909212,792.3551635742188,1525260,0.0,0.0
2016-03-08 00:00:00+05:30,795.1295889571456,805.4871851759492,787.2226938932569,794.0198364257812,2297582,0.0,0.0
2016-03-09 00:00:00+05:30,795.3147050270026,798.7364191165739,773.9522047139085,796.1470336914062,3139226,0.0,0.0
2016-03-10 00:00:00+05:30,799.4300151292804,802.7129889912346,782.8301211763596,799.98486328125,2042250,0.0,0.0
2016-03-11 00:00:00+05:30,790.5982660208429,804.5624889408052,780.1481563538212,802.8978881835938,2329088,0.0,0.0
2016-03-14 00:00:00+05:30,803.6377052423903,810.6198167090755,794.0199241669219,797.3491821289062,2139517,0.0,0.0
2016-03-15 00:00:00+05:30,796.7017659041404,796.7017659041404,777.3737492377176,779.7319946289062,2357014,0.0,0.0
2016-03-16 00:00:00+05:30,781.9051975589151,783.7085383986325,759.8491125532406,772.8885498046875,2521867,0.0,0.0
2016-03-17 00:00:00+05:30,778.6684629337129,780.4255758672457,759.9878068096141,765.0278930664062,2605930,0.0,0.0
2016-03-18 00:00:00+05:30,762.9933721598593,763.7794727811352,738.3479013068729,754.6240844726562,5270631,0.0,0.0
2016-03-21 00:00:00+05:30,758.8319145302634,775.0156433729115,755.3639726354103,773.5360107421875,3177198,0.0,0.0
2016-03-22 00:00:00+05:30,772.2412566547482,783.2924423067445,769.3282194549367,781.0729370117188,2105722,0.0,0.0
2016-03-23 00:00:00+05:30,781.1653747037419,787.9162893683784,771.8250186274779,782.5525512695312,2331768,0.0,0.0
2016-03-28 00:00:00+05:30,782.367729179941,782.367729179941,742.6019935360432,748.3818969726562,4596334,0.0,0.0
2016-03-29 00:00:00+05:30,748.3819127589489,750.7863300615508,712.084118411357,734.6026000976562,7468509,0.0,0.0
