Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-11 00:00:00+05:30,220.13999920723649,229.85826942070233,219.06741560330727,227.86477661132812,29016443,0.0,0.0
2016-01-12 00:00:00+05:30,228.60155699871387,230.8550635282874,225.5896493910729,226.5322265625,23373377,0.0,0.0
2016-01-13 00:00:00+05:30,228.18983392878874,236.13130442423247,226.9113918866168,233.33607482910156,71802356,0.0,0.0
2016-01-14 00:00:00+05:30,230.51918597239523,234.23532501627102,228.17900846765409,230.04248046875,27823189,0.0,0.0
2016-01-15 00:00:00+05:30,231.79762829460677,236.07712947998945,230.89838672268309,232.5668487548828,28767318,0.0,0.0
2016-01-18 00:00:00+05:30,232.9351932775111,234.87451677173277,218.4390484878486,220.33502197265625,27254669,0.0,0.0
2016-01-19 00:00:00+05:30,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625,21489315,0.0,0.0
2016-01-20 00:00:00+05:30,224.24618781009107,224.24618781009107,214.51708239892608,217.66983032226562,45114225,0.0,0.0
2016-01-21 00:00:00+05:30,220.4867663655048,222.26356754912854,211.63521872086636,213.26034545898438,31768619,0.0,0.0
2016-01-22 00:00:00+05:30,215.39465734314572,219.0674463300032,215.39465734314572,217.58316040039062,23682648,0.0,0.0
2016-01-25 00:00:00+05:30,218.8507547141282,220.74674282410305,216.68391942528197,217.53982543945312,13099564,0.0,0.0
2016-01-27 00:00:00+05:30,218.43906364233527,218.8507513478874,216.0230345216206,216.54307556152344,17251028,0.0,0.0
2016-01-28 00:00:00+05:30,216.9006081253365,221.4076352890921,216.05553601198588,220.3458709716797,23074633,0.0,0.0
2016-01-29 00:00:00+05:30,220.79005765552003,225.3512538999465,220.58421381889255,224.35450744628906,19177163,0.0,0.0
2016-02-01 00:00:00+05:30,225.3404334318742,225.74130170732832,222.22018725144503,223.2494354248047,9918809,0.0,0.0
2016-02-02 00:00:00+05:30,223.2494350258033,223.79114382847345,214.62541526566855,216.93310546875,14771279,0.0,0.0
2016-02-03 00:00:00+05:30,214.0836960888709,215.3838058309592,211.266813344381,212.65357971191406,15691478,0.0,0.0
2016-02-04 00:00:00+05:30,214.0837029334668,216.900600232485,209.2516593361559,210.8442840576172,18203784,0.0,0.0
2016-02-05 00:00:00+05:30,212.15523419626544,212.7836141446888,208.3199367153294,210.37843322753906,20998404,0.0,0.0
2016-02-08 00:00:00+05:30,210.4217794947363,213.3903516500392,207.57238010970093,208.24411010742188,12078110,0.0,0.0
2016-02-09 00:00:00+05:30,206.4781069754913,209.9233843176464,205.8497270604858,207.474853515625,19603494,0.0,0.0
2016-02-10 00:00:00+05:30,206.21811047375775,210.83347692503344,205.55721437924555,208.59078979492188,16883350,0.0,0.0
2016-02-11 00:00:00+05:30,208.6341181051593,209.30584806431622,198.3741372735685,200.3351287841797,17114833,0.0,0.0
2016-02-12 00:00:00+05:30,202.36112456290016,202.36112456290016,192.43699420019152,196.434814453125,29319458,0.0,0.0
2016-02-15 00:00:00+05:30,198.9158339987131,206.14223907966806,198.9158339987131,205.14549255371094,19283523,0.0,0.0
2016-02-16 00:00:00+05:30,206.08808215941897,207.58320203914346,200.8660037002,201.63523864746094,13024856,0.0,0.0
2016-02-17 00:00:00+05:30,202.6211400267671,207.46403249578233,198.56915029245238,206.41311645507812,15442221,0.0,0.0
2016-02-18 00:00:00+05:30,208.65579152509355,209.90173202438697,202.81616685008663,203.70457458496094,14433087,0.0,0.0
2016-02-19 00:00:00+05:30,203.6829102965322,206.445624074882,203.10868530026673,204.62547302246094,10235503,0.0,0.0
2016-02-22 00:00:00+05:30,204.5712727200524,209.81503286050489,204.5712727200524,208.51492309570312,12770834,0.0,0.0
2016-02-23 00:00:00+05:30,208.6882832867176,209.576690979438,204.27877541414327,205.77389526367188,18989787,0.0,0.0
2016-02-24 00:00:00+05:30,204.74463906717372,207.70236252456638,204.11624469562528,206.42393493652344,15186204,0.0,0.0
2016-02-25 00:00:00+05:30,206.75979119616358,207.2689983254598,203.867056717672,204.57127380371094,24826958,0.0,0.0
2016-02-26 00:00:00+05:30,206.49976281459084,207.74570314998078,204.6146087140618,205.92555236816406,8349402,0.0,0.0
2016-02-29 00:00:00+05:30,206.13141483861767,215.5138361788657,202.59946628479443,209.45751953125,31032353,0.0,0.0
2016-03-01 00:00:00+05:30,209.03494574320285,213.44446731232452,209.02411185772638,212.63189697265625,16453192,0.0,0.0
2016-03-02 00:00:00+05:30,215.14548553343027,217.92988159700158,213.9212272337788,217.00897216796875,20105967,0.0,0.0
2016-03-03 00:00:00+05:30,218.85076223591665,220.5842420981475,216.14221803176756,219.46832275390625,15880459,0.0,0.0
2016-03-04 00:00:00+05:30,219.71748816230425,219.93418036350587,217.44231406873183,218.07069396972656,8987660,0.0,0.0
2016-03-08 00:00:00+05:30,218.30903214717299,223.37943566110044,218.30903214717299,222.5343780517578,13222993,0.0,0.0
2016-03-09 00:00:00+05:30,221.0175979431405,226.196340494976,220.71423464729082,225.71963500976562,11854901,0.0,0.0
2016-03-10 00:00:00+05:30,225.79548916280805,226.6297274406501,218.6340869248464,219.22996520996094,20706353,0.0,0.0
2016-03-11 00:00:00+05:30,219.9125064796047,223.08692202135626,218.98076330860337,219.82582092285156,15319044,0.0,0.0
2016-03-14 00:00:00+05:30,220.82256969173233,222.40436053566276,219.48997270516114,220.9634246826172,11880095,0.0,0.0
2016-03-15 00:00:00+05:30,221.88433261951093,222.71857086958101,219.95585728894147,221.12594604492188,10487788,0.0,0.0
2016-03-16 00:00:00+05:30,221.2342812441683,222.2743633354288,217.8648555669135,221.39678955078125,11064129,0.0,0.0
2016-03-17 00:00:00+05:30,225.03994164259063,227.20926193421207,221.7530789750696,222.62957763671875,16832997,2.600351,0.0
2016-03-18 00:00:00+05:30,223.1225967695215,225.73016628052346,222.56383291911578,225.08375549316406,14030979,0.0,0.0
2016-03-21 00:00:00+05:30,225.24809979968094,228.21722763598328,224.1086603327633,227.29690551757812,12708074,0.0,0.0
2016-03-22 00:00:00+05:30,227.23119176208067,230.57281940628081,226.93536868633882,229.6086883544922,15333442,0.0,0.0
2016-03-23 00:00:00+05:30,229.40049801845998,229.40049801845998,224.0319765323896,225.5220184326172,16806372,0.0,0.0
2016-03-28 00:00:00+05:30,225.6973045331758,226.069818652217,222.5528828244483,223.59371948242188,18070240,0.0,0.0
2016-03-29 00:00:00+05:30,224.33873472880438,228.3267875113211,223.5498976426835,227.06683349609375,15871250,0.0,0.0
2016-03-30 00:00:00+05:30,228.4801599242787,230.46323036358757,228.4801599242787,229.433349609375,14453294,0.0,0.0
2016-03-31 00:00:00+05:30,228.1076618977725,231.39450978763205,226.28892945213528,229.02796936035156,30833349,0.0,0.0
2016-04-01 00:00:00+05:30,227.6913646493471,229.2690536711955,224.60172181981125,226.6724395751953,12381116,0.0,0.0
2016-04-04 00:00:00+05:30,227.88852359142777,228.3705963571471,224.66741099366138,226.80386352539062,8632568,0.0,0.0
2016-04-05 00:00:00+05:30,225.99312200278408,228.41442714847713,223.98813980814438,225.0289764404297,10259495,0.0,0.0
2016-04-06 00:00:00+05:30,226.15748468658478,227.16545382745403,224.0758111948758,226.51904296875,6990781,0.0,0.0
2016-04-07 00:00:00+05:30,226.77099408635303,229.64151892383106,223.96621907635745,227.2859344482422,8789163,0.0,0.0
2016-04-08 00:00:00+05:30,226.99012768256125,231.05487153542248,225.96026151232513,227.0887451171875,13411752,0.0,0.0
2016-04-11 00:00:00+05:30,227.23116754058466,229.09372348952124,226.35466890257615,227.9542694091797,10308361,0.0,0.0
2016-04-12 00:00:00+05:30,227.95426328754723,231.712242686377,227.46123464532332,229.51004028320312,11164859,0.0,0.0
2016-04-13 00:00:00+05:30,230.63855279527326,234.44034127096924,230.63855279527326,233.59671020507812,16038542,0.0,0.0
2016-04-18 00:00:00+05:30,233.54191707973482,233.76104904769346,231.26303822784993,233.3118438720703,19065716,0.0,0.0
2016-04-20 00:00:00+05:30,234.2869537176954,234.2869537176954,226.96821486748303,227.29690551757812,21687934,0.0,0.0
2016-04-21 00:00:00+05:30,228.19532804609827,230.5180305732545,226.7929330590013,228.1405487060547,11380697,0.0,0.0
2016-04-22 00:00:00+05:30,227.66941839177974,229.53195972592485,225.54392161353195,227.65846252441406,11705087,0.0,0.0
2016-04-25 00:00:00+05:30,228.86364076735003,228.86364076735003,221.81881315850842,222.8267822265625,61157544,0.0,0.0
2016-04-26 00:00:00+05:30,222.49810614355022,224.36064750633798,220.76702056384593,222.83773803710938,26429236,0.0,0.0
2016-04-27 00:00:00+05:30,223.0459119898499,224.80985052776592,222.62957440025272,223.3745880126953,14502641,0.0,0.0
2016-04-28 00:00:00+05:30,222.191330042699,223.33076953535365,217.14052877213814,218.40049743652344,61949033,0.0,0.0
2016-04-29 00:00:00+05:30,217.68834912321512,218.80589157120033,214.48914781735994,215.33277893066406,23479680,0.0,0.0
2016-05-02 00:00:00+05:30,214.52201180601347,217.45827222331218,214.30289444382424,216.26405334472656,10620873,0.0,0.0
2016-05-03 00:00:00+05:30,216.49410547606095,218.01701487683874,213.15247826437871,213.82080078125,17571826,0.0,0.0
2016-05-04 00:00:00+05:30,213.43732884830962,215.5518696772571,213.20725564254516,214.3247833251953,13546285,0.0,0.0
2016-05-05 00:00:00+05:30,214.74113882498472,215.49710833436652,212.74711236590912,213.70030212402344,21665684,0.0,0.0
2016-05-06 00:00:00+05:30,213.20726346942527,214.03992401484658,211.89251550624383,212.31980895996094,14748329,0.0,0.0
2016-05-09 00:00:00+05:30,213.64550060707418,216.0558497944642,213.1634278441311,215.42039489746094,15347096,0.0,0.0
2016-05-10 00:00:00+05:30,215.4204107830258,215.77101317120005,214.30288304067054,215.29989624023438,7248302,0.0,0.0
2016-05-11 00:00:00+05:30,212.94430261355078,214.9054613274706,212.54987677188865,213.733154296875,12339923,0.0,0.0
2016-05-12 00:00:00+05:30,213.86462471223183,217.85267734265813,213.65646323798853,217.5458984375,12786216,0.0,0.0
2016-05-13 00:00:00+05:30,216.70229575824285,217.05289817751307,213.64553531060585,214.3357696533203,14648291,0.0,0.0
2016-05-16 00:00:00+05:30,214.0837414205846,215.2889306761971,212.79091985603353,213.85366821289062,9327335,0.0,0.0
2016-05-17 00:00:00+05:30,214.79590788640263,215.4204069516321,211.7500890042506,212.36363220214844,12157600,0.0,0.0
2016-05-18 00:00:00+05:30,211.65147005866507,213.09767369081237,211.25704423747715,212.67039489746094,8228838,0.0,0.0
2016-05-19 00:00:00+05:30,212.92236496496176,212.96618842788766,207.20324215256736,208.43032836914062,9134784,0.0,0.0
2016-05-20 00:00:00+05:30,208.60566701348233,209.1534750065956,204.08076216614526,204.70526123046875,18544619,0.0,0.0
2016-05-23 00:00:00+05:30,205.39548365266916,206.1295559751392,202.8317377120166,203.78492736816406,18365734,0.0,0.0
2016-05-24 00:00:00+05:30,203.35765559311855,206.85267982869118,203.35765559311855,206.07479858398438,12283217,0.0,0.0
