Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-08 00:00:00+05:30,181.91833421433768,181.91833421433768,175.0745076928447,177.8597869873047,2088008,0.0,0.0
2025-01-09 00:00:00+05:30,177.5613712983001,178.10848220075593,172.09029263084545,173.21435546875,2053963,0.0,0.0
2025-01-10 00:00:00+05:30,172.68714528300254,174.23893972753368,162.04339817723508,162.84915161132812,2854435,0.0,0.0
2025-01-13 00:00:00+05:30,160.1533973681485,164.67947467730662,152.33472779632535,154.6027374267578,2511300,0.0,0.0
2025-01-14 00:00:00+05:30,155.37862809736015,164.13235683070823,155.37862809736015,162.35177612304688,1488533,0.0,0.0
2025-01-15 00:00:00+05:30,164.0627134348893,165.0176719832861,158.60159214354718,159.53665161132812,944853,0.0,0.0
2025-01-16 00:00:00+05:30,161.64550900376656,165.50511124511627,160.6109844247054,161.44656372070312,788317,0.0,0.0
2025-01-17 00:00:00+05:30,161.51618281322268,162.64024563714807,159.2282893599451,160.8596649169922,902756,0.0,0.0
2025-01-20 00:00:00+05:30,161.88424790951387,169.95160261663662,159.60628122346378,168.7081756591797,1927648,0.0,0.0
2025-01-21 00:00:00+05:30,169.10606246523076,170.3992295080281,158.6712182053036,159.69580078125,1744600,0.0,0.0
2025-01-22 00:00:00+05:30,161.14812866944513,161.14812866944513,150.30545200940296,154.7220916748047,1628150,0.0,0.0
2025-01-23 00:00:00+05:30,155.17967676547303,163.63497966615586,154.89120840389452,162.5208740234375,1882718,0.0,0.0
2025-01-24 00:00:00+05:30,164.23184244631958,167.5144775477975,157.19901212505712,161.82455444335938,3543042,0.0,0.0
2025-01-27 00:00:00+05:30,155.17968651444914,157.3382739221021,147.24165295428148,148.3557586669922,1487197,0.0,0.0
2025-01-28 00:00:00+05:30,150.20596813995755,152.2750323039738,141.31297660429524,145.15267944335938,1447707,0.0,0.0
2025-01-29 00:00:00+05:30,146.76415754220108,158.61153271731098,146.76415754220108,156.502685546875,2145628,0.0,0.0
2025-01-30 00:00:00+05:30,157.16916185745066,159.22828411179398,153.19019573447721,154.45352172851562,933637,0.0,0.0
2025-01-31 00:00:00+05:30,155.17968751559263,161.54602759865767,155.17968751559263,159.7057647705078,826034,0.0,0.0
2025-02-01 00:00:00+05:30,160.10365416780797,162.94861569201785,154.38389008629053,161.1978759765625,1034615,0.0,0.0
2025-02-03 00:00:00+05:30,159.65602226977077,161.64550541331934,156.72153766874703,158.16390991210938,613044,0.0,0.0
2025-02-04 00:00:00+05:30,159.95444921666999,163.62504807812226,159.1188699317115,161.2873992919922,1200504,0.0,0.0
2025-02-05 00:00:00+05:30,164.03288441809497,164.03288441809497,158.1639150262767,158.84033203125,787354,0.0,0.0
2025-02-06 00:00:00+05:30,158.16390186521235,160.3025900642964,156.68173153439835,157.70631408691406,446001,0.0,0.0
2025-02-07 00:00:00+05:30,158.61153444782352,160.1434449090831,155.42836457699687,158.4225311279297,498944,0.0,0.0
2025-02-10 00:00:00+05:30,157.61680251724982,158.28327756373446,153.19020546011913,154.3341522216797,536337,0.0,0.0
2025-02-11 00:00:00+05:30,152.69282986915718,153.84673372470158,144.33700681418748,146.72438049316406,802976,0.0,0.0
2025-02-12 00:00:00+05:30,146.62490216720218,154.3142654748949,142.58625379896716,151.32008361816406,1452559,0.0,0.0
2025-02-13 00:00:00+05:30,151.1907805974731,154.0854671053131,148.21649776199718,150.544189453125,605479,0.0,0.0
2025-02-14 00:00:00+05:30,152.74256811821627,153.22998176369862,139.16433684647313,141.57162475585938,911510,0.0,0.0
2025-02-17 00:00:00+05:30,140.45750134590432,144.75479205178294,134.5387922635508,143.1731414794922,951754,0.0,0.0
2025-02-18 00:00:00+05:30,143.24277904007573,144.05847437309177,136.37906861582584,138.75650024414062,1244206,0.0,0.0
2025-02-19 00:00:00+05:30,137.87118360557338,144.03857812189594,136.47853634153196,142.9741973876953,788711,0.0,0.0
2025-02-20 00:00:00+05:30,143.23283837425103,146.21706296436088,141.51192459873084,144.933837890625,588230,0.0,0.0
2025-02-21 00:00:00+05:30,144.73489871794416,149.60912634905213,144.73489871794416,145.32179260253906,752674,0.0,0.0
2025-02-24 00:00:00+05:30,145.23226197351346,145.25216105391507,141.99935203232224,144.3966827392578,331189,0.0,0.0
2025-02-25 00:00:00+05:30,144.2474622063111,147.66937546024872,144.1778381928274,145.60031127929688,326103,0.0,0.0
2025-02-27 00:00:00+05:30,145.72963922116406,146.39611424805307,139.76118983326654,140.43760681152344,458081,0.0,0.0
2025-02-28 00:00:00+05:30,138.76644025338143,140.09939023016744,134.97647753954539,138.040283203125,520907,0.0,0.0
2025-03-03 00:00:00+05:30,138.2690752155508,140.42766255396452,129.8734541192182,133.81263732910156,710104,0.0,0.0
