2026-01-12 18:05:58 | ERROR    | Error analyzing BAJAJ-AUTO.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing BAJAJFINSV.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing BPCL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing BRITANNIA.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing CIPLA.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing COALINDIA.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing COLPAL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing DIVISLAB.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing DRREDDY.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing EICHERMOT.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing GAIL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing GRASIM.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing HCLTECH.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing HEROMOTOCO.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing HDFCBANK.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing HINDUNILVR.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing INFY.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing JSWSTEEL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing KOTAKBANK.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing LTIM.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing M&M.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing NESTLEIND.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing NTPC.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing ONGC.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing POLICYBZR.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing POWERGRID.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing SBILIFE.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing SUNPHARMA.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing TECHM.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing TITAN.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing TATACONSUM.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing TATASTEEL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing ULTRACEMCO.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing VBL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing WIPRO.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | ERROR    | Error analyzing ZEEL.NS: The truth value of a Series is ambiguous. Use a.empty, a.bool(), a.item(), a.any() or a.all().
2026-01-12 18:05:58 | INFO     | [OK] Analyzed 0 stocks
2026-01-12 18:05:58 | ERROR    | [ERROR] No analysis results. Aborting.
