symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
HCLTECH.NS,2026-02-09,,,12.9,23.2,0.1,339.0,26.383398,5.89769,1.5,222610000000,5.0,Improving,1886000000,26.383398
