symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
TCS.NS,2026-02-09,10.0,8.2,22.5,42.6,0.1,214.0,22.372135,9.397343,1.5,489080000000,5.0,Improving,477160013824,22.372135
