symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
NESTLEIND.NS,2026-02-09,17.0,23.1,15.0,15.0,0.1,147.0,76.4817,56.340233,1.5,29363500000,5.0,Improving,32616699904,76.4817
