symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
ONGC.NS,2026-02-09,7.6,-7.3,5.1,11.0,0.4,679.0,9.161512,0.911176,1.5,908681910000,5.0,Improving,366046937088,9.161512
