symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
POWERGRID.NS,2026-02-09,,,15.0,15.0,1.4,418.0,18.609507,2.719866,1.5,362232900000,5.0,Improving,155244904448,18.609507
