symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
GRASIM.NS,2026-02-09,,,3.2,5.8,1.3,35.0,46.047207,1.992479,1.5,-171696500000,5.0,Improving,42881798144,46.047207
