symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
CIPLA.NS,2026-02-09,7.9,28.0,15.0,15.0,0.0,98.0,23.862425,3.294228,1.5,50049800000,5.0,Improving,45464301568,23.862425
