symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
INDIGO.NS,2026-02-09,44.1,,15.0,15.0,8.7,20.0,59.83006,22.224262,1.5,241513000000,5.0,Improving,32118999040,59.83006
