symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
LUPIN.NS,2026-02-09,,,10.8,24.5,0.3,55.0,23.285988,5.110406,1.5,29999400000,5.0,Improving,43246301184,23.285988
