symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
HINDUNILVR.NS,2026-02-09,,,10.2,21.8,0.0,177.0,52.591793,11.741561,1.5,118860000000,5.0,Improving,108889997312,52.591793
