symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
TATACONSUM.NS,2026-02-09,,,15.0,15.0,0.1,71.0,78.65229,5.681934,1.5,20566500000,5.0,Improving,14680699904,78.65229
