symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
JSWSTEEL.NS,2026-02-09,5.0,-44.7,15.0,15.0,1.2,23.0,40.94048,3.658354,1.5,208990000000,5.0,Improving,74490003456,40.94048
