symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
TECHM.NS,2026-02-09,5.9,-8.6,15.0,15.0,0.1,278.0,31.090874,5.224852,1.5,57857000000,5.0,Improving,46237999104,31.090874
