symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
ICICIBANK.NS,2026-02-09,,,2.1,16.8,0.5,78.0,19.059515,2.863406,1.5,1228052582000,5.0,Improving,529548541952,19.059515
