symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
PGHH.NS,2026-02-09,5.5,1.2,15.0,15.0,0.0,198.0,53.830162,41.5178,1.5,4705300000,5.0,Improving,8594700288,53.830162
