symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
ASIANPAINT.NS,2026-02-09,,,15.0,15.0,0.2,104.0,60.28429,11.830282,1.5,44239600000,5.0,Improving,38453600256,60.28429
