symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
MARUTI.NS,2026-02-09,,,15.0,15.0,0.0,90.0,31.5061,4.721195,1.5,161362000000,5.0,Improving,149315993600,31.5061
