symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
ADANIENT.NS,2026-02-09,12.1,109.1,15.0,15.0,1.8,6.0,20.335293,5.049483,1.5,45131000000,5.0,Improving,132484399104,20.335293
