symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
BPCL.NS,2026-02-09,8.3,4.5,15.0,15.0,0.6,453.0,6.741319,1.766301,1.5,236777900000,5.0,Improving,246107406336,6.741319
