symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
WIPRO.NS,2026-02-09,,,6.8,15.2,0.2,737.0,18.231379,2.687474,1.5,169426000000,5.0,Improving,132651999232,18.231379
