symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
ADANIPORTS.NS,2026-02-09,,,15.0,19.4,0.8,45.0,27.070549,5.030213,1.5,172262800000,5.0,Improving,124914696192,27.070549
