symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
DIVISLAB.NS,2026-02-09,2.0,-9.5,10.4,17.1,0.0,50.0,65.469055,10.523244,1.5,16530000000,5.0,Improving,24849999872,65.469055
