symbol,date,revenue_cagr,profit_cagr,roce,roe,debt_to_equity,dividend_yield,pe_ratio,pb_ratio,peg_ratio,operating_cash_flow,interest_coverage,margin_trend,net_profit,historical_pe_median
CMSINFO.NS,2026-02-09,15.1,18.5,9.1,16.1,0.1,199.0,14.932682,2.267264,1.5,4825280000,5.0,Improving,3576859904,14.932682
